	symbol	hmdb_id
129858	TMPRSS6	HMDB0000161
129859	KLK5	HMDB0000161
129860	SLC6A16	HMDB0000161
129861	SLC6A13	HMDB0000161
129862	ACACB	HMDB0000161
129863	TPSAB1	HMDB0000161
129864	SLC6A20	HMDB0000161
129865	ALDH9A1	HMDB0000161
129866	LVRN	HMDB0000161
129867	CELA2A	HMDB0000161
129868	SLC6A12	HMDB0000161
129869	SLC6A9	HMDB0000161
129870	PRSS3	HMDB0000161
129871	PSMB5	HMDB0000161
129872	KMO	HMDB0000161
129873	RYR2	HMDB0000161
129874	CTSS	HMDB0000161
129875	PTPN1	HMDB0000161
129876	PTEN	HMDB0000161
129877	PLAU	HMDB0000161
129878	PSMB2	HMDB0000161
129879	CDK9	HMDB0000161
129880	SRPK1	HMDB0000161
129881	AOPEP	HMDB0000161
129882	F10	HMDB0000161
129883	F7	HMDB0000161
129884	CTRC	HMDB0000161
129885	TPP2	HMDB0000161
129886	SLC15A1	HMDB0000161
129887	SLC3A2	HMDB0000161
129888	KLK8	HMDB0000161
129889	KLK7	HMDB0000161
129890	LIPF	HMDB0000161
129891	GATM	HMDB0000161
129892	TMPRSS2	HMDB0000161
129893	SLC38A1	HMDB0000161
129894	F11	HMDB0000161
129895	ERAP2	HMDB0000161
129896	PVR	HMDB0000161
129897	CFB	HMDB0000161
129898	SLC15A2	HMDB0000161
129899	PPIA	HMDB0000161
129900	SLC6A5	HMDB0000161
129901	SLC1A5	HMDB0000161
129902	CTRL	HMDB0000161
129998	FKBP4	HMDB0000902
129999	KCNQ1	HMDB0000902
130000	HSD17B2	HMDB0000902
130001	SIRT4	HMDB0000902
130002	SIRT1	HMDB0000902
130003	AHCY	HMDB0000902
130004	ABCD1	HMDB0000902
130005	KCND1	HMDB0000902
130006	DHODH	HMDB0000902
130007	GSR	HMDB0000902
130008	KCNA7	HMDB0000902
130009	CYP3A5	HMDB0000902
130010	CD38	HMDB0000902
130011	HSPA8	HMDB0000902
130012	ATP7B	HMDB0000902
130013	CYP4F11	HMDB0000902
130014	SIRT2	HMDB0000902
130015	PARP2	HMDB0000902
130016	ALOX12	HMDB0000902
130017	KCNA5	HMDB0000902
130018	ACSS2	HMDB0000902
130019	IDH1	HMDB0000902
130020	ALDH2	HMDB0000902
130021	KCNQ4	HMDB0000902
130022	TYR	HMDB0000902
130023	KCNK6	HMDB0000902
130024	ACAT1	HMDB0000902
130025	KCNC1	HMDB0000902
130026	SLC27A2	HMDB0000902
130027	RLBP1	HMDB0000902
130028	CYP39A1	HMDB0000902
130029	KCNA6	HMDB0000902
130030	SCN2A	HMDB0000902
130031	AKR1B1	HMDB0000902
130032	CYP2C18	HMDB0000902
130033	KCNS2	HMDB0000902
130034	CBR1	HMDB0000902
130035	LTC4S	HMDB0000902
130036	KCNF1	HMDB0000902
130037	HPGDS	HMDB0000902
130038	HPGD	HMDB0000902
130039	KCNV1	HMDB0000902
130040	NOS3	HMDB0000902
130041	NNMT	HMDB0000902
130042	CYP2A7	HMDB0000902
130043	CYP7A1	HMDB0000902
130044	SCN1A	HMDB0000902
130045	KCNG3	HMDB0000902
130046	P2RY1	HMDB0000902
130047	KCNS3	HMDB0000902
130048	KCNS1	HMDB0000902
130049	EEF2	HMDB0000902
130050	CYP2S1	HMDB0000902
130051	HSPA6	HMDB0000902
130052	KCNK10	HMDB0000902
130053	CYP7B1	HMDB0000902
130054	TNKS	HMDB0000902
130055	KCNG4	HMDB0000902
130056	SPHK1	HMDB0000902
130057	KCNA2	HMDB0000902
130058	ALDH5A1	HMDB0000902
130059	KCNG2	HMDB0000902
130060	DEGS1	HMDB0000902
130061	DUOX1	HMDB0000902
130062	CYP8B1	HMDB0000902
130063	KCND3	HMDB0000902
130064	IMPDH2	HMDB0000902
130065	CYP4F12	HMDB0000902
130066	BCAT2	HMDB0000902
130067	NOS2	HMDB0000902
130068	KCNA4	HMDB0000902
130069	SIRT7	HMDB0000902
130070	IDH2	HMDB0000902
130071	CYP2A13	HMDB0000902
130072	KCND2	HMDB0000902
130073	CYP2F1	HMDB0000902
130074	CACNA1H	HMDB0000902
130075	CYP4Z1	HMDB0000902
130076	KCNK18	HMDB0000902
130077	SIRT6	HMDB0000902
130078	CYP3A7	HMDB0000902
130079	NOS1	HMDB0000902
130080	CYP1A2	HMDB0000902
130081	KCNK7	HMDB0000902
130082	KCNQ5	HMDB0000902
130083	IMPDH1	HMDB0000902
130084	ATP7A	HMDB0000902
130085	ALDH9A1	HMDB0000902
130086	KCNQ2	HMDB0000902
130087	KCNK5	HMDB0000902
130088	CYP2D6	HMDB0000902
130089	COMT	HMDB0000902
130090	MTR	HMDB0000902
130091	KCNK1	HMDB0000902
130092	PARP1	HMDB0000902
130093	VNN1	HMDB0000902
130094	HSD3B2	HMDB0000902
130095	KCNA3	HMDB0000902
130096	KCNA10	HMDB0000902
130097	KCNC4	HMDB0000902
130098	CYP17A1	HMDB0000902
130099	CYP2J2	HMDB0000902
130100	CYP2C8	HMDB0000902
130101	KCNG1	HMDB0000902
130102	TNKS2	HMDB0000902
130103	KCNB1	HMDB0000902
130104	CYP4X1	HMDB0000902
130105	CYP4B1	HMDB0000902
130106	KCNK17	HMDB0000902
130107	ALOX5	HMDB0000902
130108	AOX1	HMDB0000902
130109	HSPA1B	HMDB0000902
130110	HSPA1A	HMDB0000902
130111	SUV39H1	HMDB0000902
130112	XDH	HMDB0000902
130113	CYP1A1	HMDB0000902
130114	AKR1C3	HMDB0000902
130115	KCNV2	HMDB0000902
130116	KCNA1	HMDB0000902
130117	SIRT3	HMDB0000902
130118	KCNQ3	HMDB0000902
130119	PC	HMDB0000902
130120	KCNK4	HMDB0000902
130121	PARP3	HMDB0000902
130122	CACNA1I	HMDB0000902
130123	CATSPER4	HMDB0000902
130124	KCNK16	HMDB0000902
130125	KCNK2	HMDB0000902
130126	DHFR	HMDB0000902
130127	SCN4A	HMDB0000902
130128	KCNB2	HMDB0000902
130129	KCNC3	HMDB0000902
130130	PAH	HMDB0000902
130131	KCNC2	HMDB0000902
130132	CYP26B1	HMDB0000217
130133	CYP51A1	HMDB0000217
130134	KCNQ1	HMDB0000217
130135	NOX3	HMDB0000217
130136	HSD17B2	HMDB0000217
130137	HMOX1	HMDB0000217
130138	CYP24A1	HMDB0000217
130139	KCND1	HMDB0000217
130140	HMOX2	HMDB0000217
130141	FDFT1	HMDB0000217
130142	GSR	HMDB0000217
130143	CYP4F3	HMDB0000217
130144	KCNA7	HMDB0000217
130145	CYP4F2	HMDB0000217
130146	CYP3A43	HMDB0000217
130147	CYP3A5	HMDB0000217
130148	CYP26A1	HMDB0000217
130149	CD38	HMDB0000217
130150	MVK	HMDB0000217
130151	CYP27B1	HMDB0000217
130152	LTA4H	HMDB0000217
130153	IYD	HMDB0000217
130154	RBP2	HMDB0000217
130155	CYP4F11	HMDB0000217
130156	OPN1SW	HMDB0000217
130157	KCNA5	HMDB0000217
130158	CYP2E1	HMDB0000217
130159	ABCB7	HMDB0000217
130160	CYP27A1	HMDB0000217
130161	CYP2C9	HMDB0000217
130162	IDH1	HMDB0000217
130163	ALDH2	HMDB0000217
130164	CYP46A1	HMDB0000217
130165	KCNQ4	HMDB0000217
130166	NOX4	HMDB0000217
130167	KCNK6	HMDB0000217
130168	PRKG2	HMDB0000217
130169	SQLE	HMDB0000217
130170	KCNC1	HMDB0000217
130171	CYP11A1	HMDB0000217
130172	RLBP1	HMDB0000217
130173	IMPA2	HMDB0000217
130174	AKT1	HMDB0000217
130175	CYP39A1	HMDB0000217
130176	KCNA6	HMDB0000217
130177	SCN2A	HMDB0000217
130178	AKR1B1	HMDB0000217
130179	CYP26C1	HMDB0000217
130180	CYP2C18	HMDB0000217
130181	KCNS2	HMDB0000217
130182	HMGCR	HMDB0000217
130183	CBR1	HMDB0000217
130184	CYP11B1	HMDB0000217
130185	KCNF1	HMDB0000217
130186	HPGDS	HMDB0000217
130187	HPGD	HMDB0000217
130188	KCNV1	HMDB0000217
130189	NOS3	HMDB0000217
130190	RRM1	HMDB0000217
130191	CYP2A6	HMDB0000217
130192	CYP2A7	HMDB0000217
130193	CYP7A1	HMDB0000217
130194	SCN1A	HMDB0000217
130195	KCNG3	HMDB0000217
130196	FASN	HMDB0000217
130197	KCNS3	HMDB0000217
130198	DEGS2	HMDB0000217
130199	KCNS1	HMDB0000217
130200	CYP2S1	HMDB0000217
130201	CYP2W1	HMDB0000217
130202	KCNK10	HMDB0000217
130203	CYP7B1	HMDB0000217
130204	CYP4A11	HMDB0000217
130205	KCNG4	HMDB0000217
130206	KCNA2	HMDB0000217
130207	ALDH5A1	HMDB0000217
130208	TYMS	HMDB0000217
130209	KCNG2	HMDB0000217
130210	DEGS1	HMDB0000217
130211	DUOX1	HMDB0000217
130212	TPO	HMDB0000217
130213	CYP8B1	HMDB0000217
130214	KCND3	HMDB0000217
130215	CYP4F12	HMDB0000217
130216	HMGCS1	HMDB0000217
130217	CYP2B6	HMDB0000217
130218	CYP11B2	HMDB0000217
130219	NOS2	HMDB0000217
130220	KCNA4	HMDB0000217
130221	IDH2	HMDB0000217
130222	CYP2A13	HMDB0000217
130223	CYP2U1	HMDB0000217
130224	KCND2	HMDB0000217
130225	CYP2F1	HMDB0000217
130226	CACNA1H	HMDB0000217
130227	CYP4Z1	HMDB0000217
130228	CYP2R1	HMDB0000217
130229	KCNK18	HMDB0000217
130230	HSP90AA1	HMDB0000217
130231	CYP3A7	HMDB0000217
130232	NOS1	HMDB0000217
130233	CYP3A4	HMDB0000217
130234	CYP1A2	HMDB0000217
130235	KCNK7	HMDB0000217
130236	KCNQ5	HMDB0000217
130237	ALDH9A1	HMDB0000217
130238	LSS	HMDB0000217
130239	KCNQ2	HMDB0000217
130240	KCNK5	HMDB0000217
130241	RRM2	HMDB0000217
130242	CYP2D6	HMDB0000217
130243	KMO	HMDB0000217
130244	MTR	HMDB0000217
130245	KCNK1	HMDB0000217
130246	PTGS2	HMDB0000217
130247	HSD3B2	HMDB0000217
130248	KCNA3	HMDB0000217
130249	KCNA10	HMDB0000217
130250	KCNC4	HMDB0000217
130251	CYP17A1	HMDB0000217
130252	OPN1LW	HMDB0000217
130253	DPYD	HMDB0000217
130254	ABCA4	HMDB0000217
130255	CYP2J2	HMDB0000217
130256	CYP2C8	HMDB0000217
130257	CYP2C19	HMDB0000217
130258	KCNG1	HMDB0000217
130259	KCNB1	HMDB0000217
130260	CYP4A22	HMDB0000217
130261	CYP4X1	HMDB0000217
130262	CYP4B1	HMDB0000217
130263	NOX1	HMDB0000217
130264	KCNK17	HMDB0000217
130265	CYBB	HMDB0000217
130266	CYP1A1	HMDB0000217
130267	AKR1C3	HMDB0000217
130268	KCNV2	HMDB0000217
130269	KCNA1	HMDB0000217
130270	NOX5	HMDB0000217
130271	KCNQ3	HMDB0000217
130272	KCNK4	HMDB0000217
130273	CACNA1I	HMDB0000217
130274	CATSPER4	HMDB0000217
130275	KCNK16	HMDB0000217
130276	KCNK2	HMDB0000217
130277	DHFR	HMDB0000217
130278	SCN4A	HMDB0000217
130279	IMPA1	HMDB0000217
130280	CYP21A2	HMDB0000217
130281	EPHX2	HMDB0000217
130282	KCNB2	HMDB0000217
130283	KCNC3	HMDB0000217
130284	KCNC2	HMDB0000217
130854	DRD4	HMDB0000273
130855	BDKRB1	HMDB0000273
130856	PROKR2	HMDB0000273
130857	MLNR	HMDB0000273
130858	GNRHR	HMDB0000273
130859	GPR63	HMDB0000273
130860	ODC1	HMDB0000273
130861	KISS1R	HMDB0000273
130862	OPRD1	HMDB0000273
130863	PRLHR	HMDB0000273
130864	GHSR	HMDB0000273
130865	GPR83	HMDB0000273
130866	MC3R	HMDB0000273
130867	PTGER2	HMDB0000273
130868	MCHR1	HMDB0000273
130869	GALR3	HMDB0000273
130870	OPN1SW	HMDB0000273
130871	SSTR4	HMDB0000273
130872	NMUR2	HMDB0000273
130873	HRH4	HMDB0000273
130874	APLNR	HMDB0000273
130875	NT5E	HMDB0000273
130876	TAAR5	HMDB0000273
130877	NMBR	HMDB0000273
130878	HTR2B	HMDB0000273
130879	GPR45	HMDB0000273
130880	OPRK1	HMDB0000273
130881	GPR84	HMDB0000273
130882	SSTR1	HMDB0000273
130883	GPR65	HMDB0000273
130884	ACKR3	HMDB0000273
130885	AGTR1	HMDB0000273
130886	GPR6	HMDB0000273
130887	TAAR6	HMDB0000273
130888	TAAR8	HMDB0000273
130889	TAAR1	HMDB0000273
130890	HTR2C	HMDB0000273
130891	GPR119	HMDB0000273
130892	NPFFR1	HMDB0000273
130893	ADRA2A	HMDB0000273
130894	MCHR2	HMDB0000273
130895	GPR26	HMDB0000273
130896	ADK	HMDB0000273
130897	HTR5A	HMDB0000273
130898	HTR6	HMDB0000273
130899	PTGIR	HMDB0000273
130900	CCR2	HMDB0000273
130901	CCR5	HMDB0000273
130902	PTGER1	HMDB0000273
130903	SSTR5	HMDB0000273
130904	CCKAR	HMDB0000273
130905	CCR1	HMDB0000273
130906	RHO	HMDB0000273
130907	GPR85	HMDB0000273
130908	GPR101	HMDB0000273
130909	AVPR1A	HMDB0000273
130910	GALR1	HMDB0000273
130911	MC4R	HMDB0000273
130912	GPR22	HMDB0000273
130913	PTGER4	HMDB0000273
130914	GPR27	HMDB0000273
130915	PTGDR	HMDB0000273
130916	NTSR2	HMDB0000273
130917	PROKR1	HMDB0000273
130918	CXCR6	HMDB0000273
130919	ADORA2B	HMDB0000273
130920	ADRB2	HMDB0000273
130921	NMUR1	HMDB0000273
130922	DRD5	HMDB0000273
130923	GPR37	HMDB0000273
130924	ADRA1B	HMDB0000273
130925	LTB4R	HMDB0000273
130926	HTR1E	HMDB0000273
130927	NPFFR2	HMDB0000273
130928	ADORA1	HMDB0000273
130929	GPR151	HMDB0000273
130930	GPR148	HMDB0000273
130931	TRHR	HMDB0000273
130932	CASP3	HMDB0000273
130933	GPR88	HMDB0000273
130934	EDNRA	HMDB0000273
130935	TYMS	HMDB0000273
130936	HTR1A	HMDB0000273
130937	MC5R	HMDB0000273
130938	GPR62	HMDB0000273
130939	HTR1F	HMDB0000273
130940	UTS2R	HMDB0000273
130941	OXTR	HMDB0000273
130942	GPR39	HMDB0000273
130943	RXFP3	HMDB0000273
130944	GALR2	HMDB0000273
130945	NPBWR1	HMDB0000273
130946	GPR173	HMDB0000273
130947	NPY2R	HMDB0000273
130948	CCR4	HMDB0000273
130949	GPR19	HMDB0000273
130950	MC2R	HMDB0000273
130951	GPR142	HMDB0000273
130952	CCKBR	HMDB0000273
130953	ADORA2A	HMDB0000273
130954	OPRL1	HMDB0000273
130955	HTR7	HMDB0000273
130956	AVPR2	HMDB0000273
130957	NPY5R	HMDB0000273
130958	NT5C2	HMDB0000273
130959	HRH3	HMDB0000273
130960	ADRB3	HMDB0000273
130961	PTGER3	HMDB0000273
130962	SLC29A2	HMDB0000273
130963	SSTR2	HMDB0000273
130964	CCR9	HMDB0000273
130965	LPAR1	HMDB0000273
130966	NPSR1	HMDB0000273
130967	HTR4	HMDB0000273
130968	NPY1R	HMDB0000273
130969	DRD2	HMDB0000273
130970	OPN3	HMDB0000273
130971	AVPR1B	HMDB0000273
130972	GPR37L1	HMDB0000273
130973	GPR52	HMDB0000273
130974	TAAR2	HMDB0000273
130975	RXFP4	HMDB0000273
130976	ADRB1	HMDB0000273
130977	CNR1	HMDB0000273
130978	NPBWR2	HMDB0000273
130979	HTR1B	HMDB0000273
130980	OPN1LW	HMDB0000273
130981	NTSR1	HMDB0000273
130982	LPAR3	HMDB0000273
130983	BRS3	HMDB0000273
130984	PTGFR	HMDB0000273
130985	HCRTR2	HMDB0000273
130986	OPN5	HMDB0000273
130987	FFAR4	HMDB0000273
130988	SLC29A1	HMDB0000273
130989	AGTR2	HMDB0000273
130990	OPN4	HMDB0000273
130991	GPR21	HMDB0000273
130992	HCRTR1	HMDB0000273
130993	GPR3	HMDB0000273
130994	NPY4R	HMDB0000273
130995	CNR2	HMDB0000273
130996	EDNRB	HMDB0000273
130997	HRH2	HMDB0000273
130998	ADRA1D	HMDB0000273
130999	GPR150	HMDB0000273
131000	GRPR	HMDB0000273
131001	ADRA1A	HMDB0000273
131002	GPR12	HMDB0000273
131003	GPR78	HMDB0000273
131004	DRD3	HMDB0000273
131005	QRFPR	HMDB0000273
131006	GPR135	HMDB0000273
131007	LPAR2	HMDB0000273
131008	GPR61	HMDB0000273
131009	ADRA2C	HMDB0000273
131010	CXCR4	HMDB0000273
131011	TBXA2R	HMDB0000273
131012	OPRM1	HMDB0000273
131013	LTB4R2	HMDB0000273
131014	CCR3	HMDB0000273
131015	MC1R	HMDB0000273
131016	GPR176	HMDB0000273
131017	GPR139	HMDB0000273
131019	MAPK12	HMDB0000247
131020	RPS6KB1	HMDB0000247
131021	MAPK14	HMDB0000247
131022	AKR1B1	HMDB0000247
131023	MAPK10	HMDB0000247
131024	MAPKAPK2	HMDB0000247
131025	MKNK1	HMDB0000247
131026	ALOX5	HMDB0000247
