,HMDB,GENE,direction
6403,HMDB0000538,FAM20B,degrading
6404,HMDB0000538,ACSM4,degrading
6405,HMDB0000538,ACSM2A,degrading
6406,HMDB0000538,ACSM5,degrading
6407,HMDB0000538,ACSM2B,degrading
6408,HMDB0000538,ACSM3,degrading
6409,HMDB0000538,ACSM1,degrading
6410,HMDB0000538,MTHFD1,degrading
6411,HMDB0000538,PFKM,degrading
6412,HMDB0000538,PFKP,degrading
6413,HMDB0000538,GK3P,degrading
6414,HMDB0000538,GK2,degrading
6415,HMDB0000538,GK,degrading
6416,HMDB0000538,GALK2,degrading
6417,HMDB0000538,GALK1,degrading
6418,HMDB0000538,GNE,degrading
6419,HMDB0000538,GLYCTK,degrading
6420,HMDB0000538,ADK,degrading
6421,HMDB0000538,ACACA,degrading
6422,HMDB0000538,ACACB,degrading
6423,HMDB0000538,AK4,degrading
6424,HMDB0000538,CMPK1,degrading
6425,HMDB0000538,TPK1,degrading
6426,HMDB0000538,RFK,degrading
6427,HMDB0000538,PRPS2,degrading
6428,HMDB0000538,PRPS1,degrading
6429,HMDB0000538,PRPS1L1,degrading
6430,HMDB0000538,PPCS,degrading
6431,HMDB0000538,PGK2,degrading
6432,HMDB0000538,MIA3,degrading
6433,HMDB0000538,PGK1,degrading
6434,HMDB0000538,NADK,degrading
6435,HMDB0000538,MTHFS,degrading
6436,HMDB0000538,DTYMK,degrading
6437,HMDB0000538,GUK1,degrading
6438,HMDB0000538,AK1,degrading
6439,HMDB0000538,AK7,degrading
6440,HMDB0000538,AK5,degrading
6441,HMDB0000538,AK2,degrading
6442,HMDB0000538,PMVK,degrading
6443,HMDB0000538,MVK,degrading
6444,HMDB0000538,MVD,degrading
6445,HMDB0000538,ACSBG1,degrading
6446,HMDB0000538,PANK4,degrading
6447,HMDB0000538,PANK1,degrading
6448,HMDB0000538,PANK2,degrading
6449,HMDB0000538,PANK3,degrading
6450,HMDB0000538,DGUOK,degrading
6451,HMDB0000538,PFKL,degrading
6452,HMDB0000538,DCK,degrading
6453,HMDB0000538,CARNS1,degrading
6454,HMDB0000538,XYLB,degrading
6455,HMDB0000538,UCKL1,degrading
6456,HMDB0000538,SPHK1,degrading
6457,HMDB0000538,SPHK2,degrading
6458,HMDB0000538,NMRK1,degrading
6459,HMDB0000538,RBKS,degrading
6460,HMDB0000538,PDXK,degrading
6461,HMDB0000538,PAICS,degrading
6462,HMDB0000538,GART,degrading
6463,HMDB0000538,PIK3C3,degrading
6464,HMDB0000538,PIP4K2A,degrading
6465,HMDB0000538,PIP4K2C,degrading
6466,HMDB0000538,PIP4K2B,degrading
6467,HMDB0000538,PIKFYVE,degrading
6468,HMDB0000538,PIK3C2G,degrading
6469,HMDB0000538,PIK3C2A,degrading
6470,HMDB0000538,PIK3C2B,degrading
6471,HMDB0000538,PIK3R5,degrading
6472,HMDB0000538,PIK3CG,degrading
6473,HMDB0000538,HCST,degrading
6474,HMDB0000538,PIK3CA,degrading
6475,HMDB0000538,PIK3R2,degrading
6476,HMDB0000538,PIK3R3,degrading
6477,HMDB0000538,PIK3CD,degrading
6478,HMDB0000538,PIK3R1,degrading
6479,HMDB0000538,PIK3CB,degrading
6480,HMDB0000538,PI4KB,degrading
6481,HMDB0000538,PI4KA,degrading
6482,HMDB0000538,PI4K2A,degrading
6483,HMDB0000538,PIP5K1B,degrading
6484,HMDB0000538,PIP5K1C,degrading
6485,HMDB0000538,PIP5K1A,degrading
6486,HMDB0000538,PFKFB2,degrading
6487,HMDB0000538,PFKFB3,degrading
6488,HMDB0000538,PFKFB1,degrading
6489,HMDB0000538,PFKFB4,degrading
6490,HMDB0000538,OPLAH,degrading
6491,HMDB0000538,NME7,degrading
6492,HMDB0000538,NME6,degrading
6493,HMDB0000538,NME1,degrading
6494,HMDB0000538,NME2,degrading
6495,HMDB0000538,NME3,degrading
6496,HMDB0000538,ITPKB,degrading
6497,HMDB0000538,ITPKC,degrading
6498,HMDB0000538,ITPKA,degrading
6499,HMDB0000538,KHK,degrading
6500,HMDB0000538,HK3,degrading
6501,HMDB0000538,HKDC1,degrading
6502,HMDB0000538,HK1,degrading
6503,HMDB0000538,HK2,degrading
6504,HMDB0000538,GCK,degrading
6505,HMDB0000538,GSS,degrading
6506,HMDB0000538,GCLM,degrading
6507,HMDB0000538,GCLC,degrading
6508,HMDB0000538,FCSK,degrading
6509,HMDB0000538,ACSL6,degrading
6510,HMDB0000538,ACSBG2,degrading
6511,HMDB0000538,ACSL5,degrading
6512,HMDB0000538,ACSL1,degrading
6513,HMDB0000538,ACSL4,degrading
6514,HMDB0000538,ACSL3,degrading
6515,HMDB0000538,ETNK2,degrading
6516,HMDB0000538,ETNK1,degrading
6517,HMDB0000538,TK2,degrading
6518,HMDB0000538,TK1,degrading
6519,HMDB0000538,DGKQ,degrading
6520,HMDB0000538,DGKE,degrading
6521,HMDB0000538,DGKA,degrading
6522,HMDB0000538,DGKD,degrading
6523,HMDB0000538,DGKG,degrading
6524,HMDB0000538,DGKH,degrading
6525,HMDB0000538,DGKZ,degrading
6526,HMDB0000538,DGKB,degrading
6527,HMDB0000538,DGKI,degrading
6528,HMDB0000538,UCK1,degrading
6529,HMDB0000538,UCK2,degrading
6530,HMDB0000538,CKM,degrading
6531,HMDB0000538,CKB,degrading
6532,HMDB0000538,CHKA,degrading
6533,HMDB0000538,CHKB,degrading
6534,HMDB0000538,CERK,degrading
6535,HMDB0000538,ASS1,degrading
6536,HMDB0000538,ADCY5,degrading
6537,HMDB0000538,ADCY9,degrading
6538,HMDB0000538,ADCY4,degrading
6539,HMDB0000538,ADCY1,degrading
6540,HMDB0000538,ADCY7,degrading
6541,HMDB0000538,ADCY2,degrading
6542,HMDB0000538,ADCY8,degrading
6543,HMDB0000538,ADCY3,degrading
6544,HMDB0000538,ADCY10,degrading
6545,HMDB0000538,ADCY6,degrading
6546,HMDB0000538,AACS,degrading
6547,HMDB0000538,ACLY,degrading
6548,HMDB0000538,NAGK,degrading
6549,HMDB0000538,BCKDK,degrading
6550,HMDB0000538,GRK2,degrading
6551,HMDB0000538,GRK3,degrading
6552,HMDB0000538,MYLK4,degrading
6553,HMDB0000538,MYLK3,degrading
6554,HMDB0000538,OBSL1,degrading
6555,HMDB0000538,MYLK2,degrading
6556,HMDB0000538,MYLK,degrading
6557,HMDB0000538,GPHN,degrading
6558,HMDB0000538,NMNAT1,degrading
6559,HMDB0000538,FLAD1,degrading
6560,HMDB0000538,PAPSS2,degrading
6561,HMDB0000538,PAPSS1,degrading
6562,HMDB0000538,NMNAT2,degrading
6563,HMDB0000538,COASY,degrading
6564,HMDB0000538,ACSS2,degrading
6565,HMDB0000538,ACSS3,degrading
6566,HMDB0000538,ACSS1,degrading
6567,HMDB0000538,NMNAT3,degrading
6568,HMDB0000538,MMAA,degrading
6569,HMDB0000538,HLCS,degrading
6570,HMDB0000538,DECR1,degrading
6571,HMDB0000538,DECR2,degrading
6572,HMDB0000538,ECI2,degrading
6573,HMDB0000538,ECI1,degrading
6574,HMDB0000538,ITPA,degrading
6575,HMDB0000538,LGSN,degrading
6576,HMDB0000538,GLUL,degrading
6577,HMDB0000538,ACSF3,degrading
6578,HMDB0000538,ACSF2,degrading
6579,HMDB0000538,AASDH,degrading
6580,HMDB0000538,ACOT1,degrading
6581,HMDB0000538,ACOT7,degrading
6582,HMDB0000538,ACOT4,degrading
6583,HMDB0000538,ACOT8,degrading
6584,HMDB0000538,ACOT2,degrading
6585,HMDB0000538,ACOX3,degrading
6586,HMDB0000538,HADH,degrading
6587,HMDB0000538,HSD17B10,degrading
6588,HMDB0000538,ECHS1,degrading
6589,HMDB0000538,HSD17B4,degrading
6590,HMDB0000538,BAAT,degrading
6591,HMDB0000538,AMACR,degrading
6592,HMDB0000538,ACOX1,degrading
6593,HMDB0000538,ACAA1,degrading
6594,HMDB0000538,HADHA,degrading
6595,HMDB0000538,ACAA2,degrading
6596,HMDB0000538,HADHB,degrading
6597,HMDB0000538,L1CAM,degrading
6598,HMDB0000538,PLXNB3,degrading
6599,HMDB0000538,BCAP31,degrading
6600,HMDB0000538,SRPK3,degrading
6601,HMDB0000538,SSR4,degrading
6602,HMDB0000538,DUSP9,degrading
6603,HMDB0000538,PNCK,degrading
6604,HMDB0000538,PDZD4,degrading
6605,HMDB0000538,IDH3G,degrading
6606,HMDB0000538,SLC6A8,degrading
6607,HMDB0000538,AGK,degrading
6608,HMDB0000538,RALBP1,degrading
6609,HMDB0000538,ABCB6,degrading
6610,HMDB0000538,ATP11C,degrading
6611,HMDB0000538,ATP11A,degrading
6612,HMDB0000538,SLC27A6,degrading
6613,HMDB0000538,SLC27A3,degrading
6614,HMDB0000538,SLC27A1,degrading
6615,HMDB0000538,SLC27A4,degrading
6616,HMDB0000538,SLC27A2,degrading
6617,HMDB0000538,SLC27A5,degrading
6618,HMDB0000538,ATP8B2,degrading
6619,HMDB0000538,ATP8B1,degrading
6620,HMDB0000538,PFAS,degrading
6621,HMDB0000538,NADSYN1,degrading
6622,HMDB0000538,GMPS,degrading
6623,HMDB0000538,CTPS2,degrading
6624,HMDB0000538,CTPS1,degrading
6625,HMDB0000538,ABCG8,degrading
6626,HMDB0000538,ABCG5,degrading
6627,HMDB0000538,SLC52A1,degrading
6628,HMDB0000538,SLC52A2,degrading
6629,HMDB0000538,ABCA4,degrading
6630,HMDB0000538,ABCA3,degrading
6631,HMDB0000538,ABCG2,degrading
6632,HMDB0000538,ABCA8,degrading
6633,HMDB0000538,ABCC11,degrading
6634,HMDB0000538,SLC5A1,degrading
6635,HMDB0000538,SLC23A2,degrading
6636,HMDB0000538,SLC23A1,degrading
6637,HMDB0000538,ABCD2,degrading
6638,HMDB0000538,ABCD3,degrading
6639,HMDB0000538,ABCD1,degrading
6640,HMDB0000538,ABCC5,degrading
6641,HMDB0000538,SEPHS2,degrading
6642,HMDB0000538,SEPHS1,degrading
6643,HMDB0000538,SLC52A3,degrading
6644,HMDB0000538,ATP8A1,degrading
6645,HMDB0000538,ABCB4,degrading
6646,HMDB0000538,ATP10A,degrading
6647,HMDB0000538,ATP1B2,degrading
6648,HMDB0000538,ATP1A4,degrading
6649,HMDB0000538,ATP1A1,degrading
6650,HMDB0000538,ATP1B3,degrading
6651,HMDB0000538,ATP1B4,degrading
6652,HMDB0000538,ATP1A2,degrading
6653,HMDB0000538,ATP1A3,degrading
6654,HMDB0000538,ATP1B1,degrading
6655,HMDB0000538,MAT2A,degrading
6656,HMDB0000538,MAT2B,degrading
6657,HMDB0000538,MAT1A,degrading
6658,HMDB0000538,ATP4B,degrading
6659,HMDB0000538,ATP4A,degrading
6660,HMDB0000538,SLC17A7,degrading
6661,HMDB0000538,SLC17A8,degrading
6662,HMDB0000538,SLC17A6,degrading
6663,HMDB0000538,ABCC4,degrading
6664,HMDB0000538,ABCA1,degrading
6665,HMDB0000538,ABCB11,degrading
6666,HMDB0000538,ATP2B4,degrading
6667,HMDB0000538,ATP2B1,degrading
6668,HMDB0000538,ATP2B2,degrading
6669,HMDB0000538,ATP2B3,degrading
6670,HMDB0000538,SLC5A6,degrading
6671,HMDB0000538,ABCC3,degrading
6672,HMDB0000538,ABCC2,degrading
6673,HMDB0000538,SLC32A1,degrading
6674,HMDB0000538,ATP6V1C1,degrading
6675,HMDB0000538,ATP6V1G2,degrading
6676,HMDB0000538,ATP6V1E2,degrading
6677,HMDB0000538,ATP6V1B1,degrading
6678,HMDB0000538,ATP6V1G3,degrading
6679,HMDB0000538,ATP6V1B2,degrading
6680,HMDB0000538,ATP6V1G1,degrading
6681,HMDB0000538,ATP6V1H,degrading
6682,HMDB0000538,ATP6V1A,degrading
6683,HMDB0000538,ATP6V1C2,degrading
6684,HMDB0000538,ATP6V1E1,degrading
6685,HMDB0000538,ATP6V1F,degrading
6686,HMDB0000538,ATP6V1D,degrading
6687,HMDB0000538,ATP6V0A2,degrading
6688,HMDB0000538,TCIRG1,degrading
6689,HMDB0000538,ATP6V0A1,degrading
6690,HMDB0000538,ATP6V0D1,degrading
6691,HMDB0000538,ATP6V0D2,degrading
6692,HMDB0000538,ATP6V0E1,degrading
6693,HMDB0000538,ATP6V0C,degrading
6694,HMDB0000538,ATP6V0B,degrading
6695,HMDB0000538,ATP6V0A4,degrading
6696,HMDB0000538,ASNS,degrading
6697,HMDB0000538,SLC18A3,degrading
6698,HMDB0000538,SLC18A2,degrading
6699,HMDB0000538,SLC18A1,degrading
6700,HMDB0000538,ABCC1,degrading
6701,HMDB0000538,ABCB1,degrading
6702,HMDB0000538,FPGS,degrading
6703,HMDB0000538,YTHDC2,degrading
6704,HMDB0000538,WRN,degrading
6705,HMDB0000538,VPS4B,degrading
6706,HMDB0000538,VPS4A,degrading
6707,HMDB0000538,SNRNP200,degrading
6708,HMDB0000538,TRNT1,degrading
6709,HMDB0000538,TRIM25,degrading
6710,HMDB0000538,THG1L,degrading
6711,HMDB0000538,VCP,degrading
6712,HMDB0000538,TDRD9,degrading
6713,HMDB0000538,GTF2F2,degrading
6714,HMDB0000538,SUPV3L1,degrading
6715,HMDB0000538,TUT1,degrading
6716,HMDB0000538,SPAST,degrading
6717,HMDB0000538,SMARCAD1,degrading
6718,HMDB0000538,IGHMBP2,degrading
6719,HMDB0000538,MTREX,degrading
6720,HMDB0000538,RUVBL2,degrading
6721,HMDB0000538,RUVBL1,degrading
6722,HMDB0000538,RTEL1,degrading
6723,HMDB0000538,RTCB,degrading
6724,HMDB0000538,POLR3H,degrading
6725,HMDB0000538,POLR3G,degrading
6726,HMDB0000538,POLR3GL,degrading
6727,HMDB0000538,POLR3F,degrading
6728,HMDB0000538,POLR3E,degrading
6729,HMDB0000538,POLR3D,degrading
6730,HMDB0000538,POLR3C,degrading
6731,HMDB0000538,POLR3B,degrading
6732,HMDB0000538,POLR3A,degrading
6733,HMDB0000538,POLR3K,degrading
6734,HMDB0000538,POLR2I,degrading
6735,HMDB0000538,POLR2G,degrading
6736,HMDB0000538,POLR2D,degrading
6737,HMDB0000538,POLR2C,degrading
6738,HMDB0000538,POLR2B,degrading
6739,HMDB0000538,POLR2A,degrading
6740,HMDB0000538,POLR2J2,degrading
6741,HMDB0000538,POLR2J,degrading
6742,HMDB0000538,POLR1C,degrading
6743,HMDB0000538,POLR2L,degrading
6744,HMDB0000538,POLR2K,degrading
6745,HMDB0000538,POLR2H,degrading
6746,HMDB0000538,POLR2F,degrading
6747,HMDB0000538,POLR2E,degrading
6748,HMDB0000538,POLR1E,degrading
6749,HMDB0000538,POLR1F,degrading
6750,HMDB0000538,POLR1B,degrading
6751,HMDB0000538,POLR1A,degrading
6752,HMDB0000538,POLR1H,degrading
6753,HMDB0000538,RIMKLB,degrading
6754,HMDB0000538,RIMKLA,degrading
6755,HMDB0000538,RECQL5,degrading
6756,HMDB0000538,RECQL4,degrading
6757,HMDB0000538,RECQL,degrading
6758,HMDB0000538,CAD,degrading
6759,HMDB0000538,DHX38,degrading
6760,HMDB0000538,PNKP,degrading
6761,HMDB0000538,PIF1,degrading
6762,HMDB0000538,TWNK,degrading
6763,HMDB0000538,PAPOLG,degrading
6764,HMDB0000538,PAPOLB,degrading
6765,HMDB0000538,PAPOLA,degrading
6766,HMDB0000538,MTPAP,degrading
6767,HMDB0000538,OLA1,degrading
6768,HMDB0000538,NTPCR,degrading
6769,HMDB0000538,SLC25A17,producing
6770,HMDB0000538,NAXD,degrading
6771,HMDB0000538,NME5,degrading
6772,HMDB0000538,NAV2,degrading
6773,HMDB0000538,MOV10,degrading
6774,HMDB0000538,MOCS3,degrading
6775,HMDB0000538,MCM9,degrading
6776,HMDB0000538,MCM8,degrading
6777,HMDB0000538,MCM7,degrading
6778,HMDB0000538,MCM6,degrading
6779,HMDB0000538,MCM5,degrading
6780,HMDB0000538,MCM4,degrading
6781,HMDB0000538,MCM3,degrading
6782,HMDB0000538,MCM2,degrading
6783,HMDB0000538,MOV10L1,degrading
6784,HMDB0000538,KATNA1,degrading
6785,HMDB0000538,KATNAL2,degrading
6786,HMDB0000538,KATNAL1,degrading
6787,HMDB0000538,INO80,degrading
6788,HMDB0000538,IFIH1,degrading
6789,HMDB0000538,EIF4A3,degrading
6790,HMDB0000538,EIF4A2,degrading
6791,HMDB0000538,EIF4A1,degrading
6792,HMDB0000538,HIBCH,producing
6793,HMDB0000538,HFM1,degrading
6794,HMDB0000538,HELQ,degrading
6795,HMDB0000538,HELB,degrading
6796,HMDB0000538,IDNK,degrading
6797,HMDB0000538,TENT2,degrading
6798,HMDB0000538,GATC,degrading
6799,HMDB0000538,GATB,degrading
6800,HMDB0000538,QRSL1,degrading
6801,HMDB0000538,G3BP1,degrading
6802,HMDB0000538,FIGNL1,degrading
6803,HMDB0000538,FICD,degrading
6804,HMDB0000538,FBH1,degrading
6805,HMDB0000538,FANCM,degrading
6806,HMDB0000538,BRIP1,degrading
6807,HMDB0000538,ERCC3,degrading
6808,HMDB0000538,ERCC2,degrading
6809,HMDB0000538,ERCC6L,degrading
6810,HMDB0000538,DDX39B,degrading
6811,HMDB0000538,DDX39A,degrading
6812,HMDB0000538,DQX1,degrading
6813,HMDB0000538,DPH6,degrading
6814,HMDB0000538,LIG4,degrading
6815,HMDB0000538,LIG3,degrading
6816,HMDB0000538,LIG1,degrading
6817,HMDB0000538,DNA2,degrading
6818,HMDB0000538,DHX9,degrading
6819,HMDB0000538,DHX8,degrading
6820,HMDB0000538,DHX58,degrading
6821,HMDB0000538,DHX57,degrading
6822,HMDB0000538,DHX40,degrading
6823,HMDB0000538,DHX37,degrading
6824,HMDB0000538,DHX36,degrading
6825,HMDB0000538,DHX35,degrading
6826,HMDB0000538,DHX34,degrading
6827,HMDB0000538,DHX33,degrading
6828,HMDB0000538,DHX32,degrading
6829,HMDB0000538,DHX30,degrading
6830,HMDB0000538,DHX29,degrading
6831,HMDB0000538,DHX16,degrading
6832,HMDB0000538,DHX15,degrading
6833,HMDB0000538,DDX6,degrading
6834,HMDB0000538,DDX60L,degrading
6835,HMDB0000538,DDX60,degrading
6836,HMDB0000538,DDX5,degrading
6837,HMDB0000538,DDX59,degrading
6838,HMDB0000538,RIGI,degrading
6839,HMDB0000538,DDX56,degrading
6840,HMDB0000538,DDX55,degrading
6841,HMDB0000538,DDX54,degrading
6842,HMDB0000538,DDX53,degrading
6843,HMDB0000538,DDX52,degrading
6844,HMDB0000538,DDX51,degrading
6845,HMDB0000538,DDX50,degrading
6846,HMDB0000538,DDX4,degrading
6847,HMDB0000538,DDX49,degrading
6848,HMDB0000538,DDX47,degrading
6849,HMDB0000538,DDX46,degrading
6850,HMDB0000538,DDX43,degrading
6851,HMDB0000538,DDX42,degrading
6852,HMDB0000538,DDX41,degrading
6853,HMDB0000538,DDX3Y,degrading
6854,HMDB0000538,DDX3X,degrading
6855,HMDB0000538,DDX31,degrading
6856,HMDB0000538,DDX28,degrading
6857,HMDB0000538,DDX27,degrading
6858,HMDB0000538,DDX25,degrading
6859,HMDB0000538,DDX24,degrading
6860,HMDB0000538,DDX23,degrading
6861,HMDB0000538,DDX21,degrading
6862,HMDB0000538,DDX20,degrading
6863,HMDB0000538,DDX1,degrading
6864,HMDB0000538,DDX18,degrading
6865,HMDB0000538,DDX17,degrading
6866,HMDB0000538,DDX12P,degrading
6867,HMDB0000538,DDX11,degrading
6868,HMDB0000538,DDX10,degrading
6869,HMDB0000538,DDX19B,degrading
6870,HMDB0000538,DDX19A,degrading
6871,HMDB0000538,DDX11L8,degrading
6872,HMDB0000538,CPS1,degrading
6873,HMDB0000538,CHD9,degrading
6874,HMDB0000538,CHD8,degrading
6875,HMDB0000538,CHD7,degrading
6876,HMDB0000538,CHD6,degrading
6877,HMDB0000538,CHD5,degrading
6878,HMDB0000538,CHD4,degrading
6879,HMDB0000538,CHD3,degrading
6880,HMDB0000538,CHD2,degrading
6881,HMDB0000538,CHD1,degrading
6882,HMDB0000538,CHD1L,degrading
6883,HMDB0000538,CGAS,degrading
6884,HMDB0000538,CFTR,degrading
6885,HMDB0000538,BLM,degrading
6886,HMDB0000538,ATRX,degrading
6887,HMDB0000538,ATAD2,degrading
6888,HMDB0000538,ATAD1,degrading
6889,HMDB0000538,ATP13A5,degrading
6890,HMDB0000538,ATP13A4,degrading
6891,HMDB0000538,ATP13A3,degrading
6892,HMDB0000538,ATP13A2,degrading
6893,HMDB0000538,ATP13A1,degrading
6894,HMDB0000538,ASCC3,degrading
6895,HMDB0000538,RAD54L2,degrading
6896,HMDB0000538,ALDH7A1,degrading
6897,HMDB0000538,COPB2,producing
6898,HMDB0000538,COPG1,producing
6899,HMDB0000538,COPG2,producing
6900,HMDB0000538,COPB1,producing
6901,HMDB0000538,COPA,producing
6902,HMDB0000538,COPE,producing
6903,HMDB0000538,ARCN1,producing
6904,HMDB0000538,PKM,producing
6905,HMDB0000538,PKLR,producing
6906,HMDB0000538,RRM2,producing
6907,HMDB0000538,RRM1,producing
6908,HMDB0000538,RRM2B,producing
6909,HMDB0000538,SLC25A19,producing
6910,HMDB0000538,SLC25A5,producing
6911,HMDB0000538,SLC25A6,producing
6912,HMDB0000538,SLC25A4,producing
6913,HMDB0000538,NUDT2,producing
6914,HMDB0000538,ACSM6,degrading
6915,HMDB0000538,ENTPD4,degrading
6916,HMDB0000538,ENTPD8,degrading
6917,HMDB0000538,CANT1,degrading
6918,HMDB0000538,MMAB,degrading
6919,HMDB0000538,MTHFD2L,degrading
6920,HMDB0000538,MTHFD2,degrading
6921,HMDB0000538,ATP6AP1,degrading
6922,HMDB0000538,ATP12A,degrading
6923,HMDB0000538,ATP2A1,degrading
6924,HMDB0000538,ATP2A2,degrading
6925,HMDB0000538,ATP2A3,degrading
6926,HMDB0000538,ATP2C2,degrading
6927,HMDB0000538,ATP2C1,degrading
6928,HMDB0000538,FXYD2,degrading
6929,HMDB0000538,ABCG1,degrading
6930,HMDB0000538,CA13,degrading
6931,HMDB0000538,CA5A,degrading
6932,HMDB0000538,CA5B,degrading
6933,HMDB0000538,CA7,degrading
6934,HMDB0000538,CA4,degrading
6935,HMDB0000538,AP1G1,degrading
6936,HMDB0000538,CA3,degrading
6937,HMDB0000538,NAE1,degrading
6938,HMDB0000538,CA1,degrading
6939,HMDB0000538,CA6,degrading
6940,HMDB0000538,CA14,degrading
6941,HMDB0000538,CA9,degrading
6942,HMDB0000538,CA2,degrading
6943,HMDB0000538,CA12,degrading
6944,HMDB0000538,LENEP,degrading
6945,HMDB0000538,PI4K2B,degrading
6946,HMDB0000538,NADK2,degrading
6947,HMDB0000538,NMRK2,degrading
6948,HMDB0000538,SLC51B,degrading
6949,HMDB0000538,SLC51A,degrading
6950,HMDB0000538,GK5,degrading
6951,HMDB0000538,DBP,degrading
6952,HMDB0000538,LIPT1,degrading
6953,HMDB0000538,ADA,degrading
6954,HMDB0000538,TXN,degrading
6955,HMDB0000538,TXN2,degrading
6956,HMDB0000538,NPR1,degrading
6957,HMDB0000538,GUCY1A1,degrading
6958,HMDB0000538,NPR2,degrading
6959,HMDB0000538,GUCY1A2,degrading
6960,HMDB0000538,GUCY2D,degrading
6961,HMDB0000538,GUCY2F,degrading
6962,HMDB0000538,GUCY2C,degrading
6963,HMDB0000538,GUCY1B1,degrading
6964,HMDB0000538,FAM227B,degrading
6965,HMDB0000538,IPPK,degrading
6966,HMDB0000538,DGKK,degrading
6967,HMDB0000538,DMAC2L,producing
6968,HMDB0000538,ATP5MGL,producing
6969,HMDB0000538,ATP5PO,producing
6970,HMDB0000538,ATP5MC2,producing
6971,HMDB0000538,ATP5MC3,producing
6972,HMDB0000538,ATP5PB,producing
6973,HMDB0000538,ATP5ME,producing
6974,HMDB0000538,ATP5MC1,producing
6975,HMDB0000538,ATP5PF,producing
6976,HMDB0000538,ATP5MF,producing
6977,HMDB0000538,ATP5PD,producing
6978,HMDB0000538,NSF,producing
6979,HMDB0000538,ATP5MG,producing
6980,HMDB0000538,ATP5F1E,producing
6981,HMDB0000538,ATP5F1C,producing
6982,HMDB0000538,ATP5F1B,producing
6983,HMDB0000538,ATP5F1A,producing
6984,HMDB0000538,ATP5F1D,producing
6985,HMDB0000538,MT-ATP8,producing
6986,HMDB0000538,MT-ATP6,producing
6987,HMDB0000538,ATP5MK,producing
6988,HMDB0000538,ATP5MJ,producing
6989,HMDB0000538,SUCLG2,producing
6990,HMDB0000538,ACAD9,producing
6991,HMDB0000538,ACAD8,producing
6992,HMDB0000538,ACADM,producing
6993,HMDB0000538,ACADVL,producing
6994,HMDB0000538,SAT2,producing
6995,HMDB0000538,SAT1,producing
6996,HMDB0000538,BABAM2,producing
6997,HMDB0000538,TAF9,producing
6998,HMDB0000538,AK8,producing
6999,HMDB0000538,AK3,producing
7000,HMDB0000538,AK6,producing
7001,HMDB0000538,AK9,producing
7002,HMDB0000538,CRISP3,producing
7003,HMDB0000574,NDUFAB1,degrading
7004,HMDB0000574,NAGS,degrading
7005,HMDB0000574,GOT1,degrading
7006,HMDB0000574,GOT2,degrading
7007,HMDB0000574,CARS2,degrading
7008,HMDB0000574,CARS1,degrading
7009,HMDB0000574,PPCS,degrading
7010,HMDB0000574,GCLM,degrading
7011,HMDB0000574,GCLC,degrading
7012,HMDB0000574,CDO1,degrading
7013,HMDB0000574,ANPEP,producing
7014,HMDB0000574,SLC7A8,producing
7015,HMDB0000574,GGCT,producing
7016,HMDB0000574,SLC43A2,producing
7017,HMDB0000574,SLC3A2,producing
7018,HMDB0000574,SLC7A10,producing
7019,HMDB0000574,SLC7A5,producing
7020,HMDB0000574,SLC7A9,producing
7021,HMDB0000574,NFS1,degrading
7022,HMDB0000574,MOCOS,degrading
7023,HMDB0000574,SLC6A18,producing
7024,HMDB0000574,SLC7A6,producing
7025,HMDB0000574,ACE2,producing
7026,HMDB0000574,CLTRN,producing
7027,HMDB0000574,SLC6A19,producing
7028,HMDB0000574,SLC6A14,producing
7029,HMDB0000574,SLC38A2,producing
7030,HMDB0000574,SLC1A4,producing
7031,HMDB0000574,SLC1A5,producing
7032,HMDB0000574,SLC38A5,producing
7033,HMDB0000574,CTH,producing
7034,HMDB0000574,PCYOX1,producing
7035,HMDB0000574,ABCA1,producing
7036,HMDB0000574,SLC38A4,producing
7037,HMDB0000574,SLC6A15,producing
7038,HMDB0000574,SLC7A11,producing
7039,HMDB0000574,SLC7A3,producing
7040,HMDB0000574,SLC7A7,producing
7041,HMDB0000574,SLC43A1,producing
7042,HMDB0000574,SLC7A1,producing
7043,HMDB0000574,SLC36A1,producing
7044,HMDB0000574,SLC7A2,producing
7045,HMDB0000574,NPEPPS,producing
7046,HMDB0000574,LAP3,producing
7047,HMDB0000574,SLC6A9,producing
7048,HMDB0000574,SLC3A1,producing
7049,HMDB0000574,GGACT,producing
7050,HMDB0000574,CBS,producing
7051,HMDB0000586,KCNJ11,producing
7052,HMDB0000586,ABCC9,producing
7053,HMDB0000586,ABCC8,producing
7054,HMDB0000586,KCNJ8,producing
7055,HMDB0000586,SLC24A2,producing
7056,HMDB0000586,SLC24A1,producing
7057,HMDB0000586,SLC24A3,producing
7058,HMDB0000586,SLC24A4,producing
7059,HMDB0000586,SLC12A5,producing
7060,HMDB0000586,SLC12A6,producing
7061,HMDB0000586,SLC12A7,producing
7062,HMDB0000586,SLC12A4,producing
7063,HMDB0000586,SLC12A2,producing
7064,HMDB0000586,SLC12A1,producing
7065,HMDB0000586,ATP4B,producing
7066,HMDB0000586,ATP4A,producing
7067,HMDB0000586,ATP1B2,producing
7068,HMDB0000586,ATP1A4,producing
7069,HMDB0000586,ATP1A1,producing
7070,HMDB0000586,ATP1B3,producing
7071,HMDB0000586,ATP1B4,producing
7072,HMDB0000586,ATP1A2,producing
7073,HMDB0000586,ATP1A3,producing
7074,HMDB0000586,ATP1B1,producing
7075,HMDB0000586,SLC9A8,producing
