,HMDB,GENE,direction
20862,HMDB0000095,ST6GALNAC6,producing
20863,HMDB0059597,ST6GALNAC6,producing
20864,HMDB0000210,PANK4,degrading
20865,HMDB0006834,PANK4,degrading
20866,HMDB0001338,PANK4,degrading
20867,HMDB0000538,PANK4,degrading
20868,HMDB0001016,PANK4,producing
20869,HMDB0003426,PANK4,degrading
20870,HMDB0001117,PANK4,producing
20871,HMDB0001416,PANK4,producing
20872,HMDB0001341,PANK4,producing
20873,HMDB0059597,PANK4,producing
20874,HMDB0000538,TSSK3,degrading
20875,HMDB0001341,TSSK3,producing
20876,HMDB0000538,AMHR2,degrading
20877,HMDB0001341,AMHR2,producing
20878,HMDB0000290,DPM2,degrading
20879,HMDB0006353,DPM2,degrading
20880,HMDB0001163,DPM2,degrading
20881,HMDB0000994,DPM2,producing
20882,HMDB0001201,DPM2,producing
20883,HMDB0005176,DPM2,degrading
20884,HMDB0011669,DPM2,producing
20885,HMDB0000295,DPM2,producing
20886,HMDB0059597,DPM2,producing
20887,HMDB0001546,RRM1,degrading
20888,HMDB0000295,RRM1,degrading
20889,HMDB0001191,RRM1,degrading
20890,HMDB0000998,RRM1,degrading
20891,HMDB0001440,RRM1,degrading
20892,HMDB0001532,RRM1,degrading
20893,HMDB0000285,RRM1,producing
20894,HMDB0000082,RRM1,producing
20895,HMDB0001201,RRM1,producing
20896,HMDB0001273,RRM1,producing
20897,HMDB0060520,RRM1,degrading
20898,HMDB0060521,RRM1,degrading
20899,HMDB0001341,RRM1,producing
20900,HMDB0000538,RRM1,producing
20901,HMDB0001000,RRM1,producing
20902,HMDB0001245,RRM1,producing
20903,HMDB0000960,RRM1,producing
20904,HMDB0001508,RRM1,producing
20905,HMDB0002111,RRM1,producing
20906,HMDB0001967,CA9,producing
20907,HMDB0002111,CA9,producing
20908,HMDB0000595,CA9,producing
20909,HMDB0059597,CA9,producing
20910,HMDB0000538,CA9,degrading
20911,HMDB0000638,CA9,producing
20912,HMDB0001341,CA9,producing
20913,HMDB0002111,USP24,degrading
20914,HMDB0000538,MAP3K2,degrading
20915,HMDB0001341,MAP3K2,producing
20916,HMDB0001397,GUK1,degrading
20917,HMDB0001044,GUK1,degrading
20918,HMDB0000538,GUK1,degrading
20919,HMDB0001201,GUK1,producing
20920,HMDB0000960,GUK1,producing
20921,HMDB0001341,GUK1,producing
20922,HMDB0000870,SLC22A5,producing
20923,HMDB0006347,SLC22A5,producing
20924,HMDB0006318,SLC22A5,producing
20925,HMDB0006351,SLC22A5,producing
20926,HMDB0006210,SLC22A5,producing
20927,HMDB0005066,SLC22A5,producing
20928,HMDB0002250,SLC22A5,producing
20929,HMDB0000097,SLC22A5,producing
20930,HMDB0006460,SLC22A5,producing
20931,HMDB0006321,SLC22A5,producing
20932,HMDB0006463,SLC22A5,producing
20933,HMDB0006464,SLC22A5,producing
20934,HMDB0000073,SLC22A5,producing
20935,HMDB0006317,SLC22A5,producing
20936,HMDB0003966,SLC22A5,producing
20937,HMDB0000696,SLC22A5,producing
20938,HMDB0000182,SLC22A5,producing
20939,HMDB0000062,SLC22A5,producing
20940,HMDB0000222,SLC22A5,producing
20941,HMDB0000848,SLC22A5,producing
20942,HMDB0005065,SLC22A5,producing
20943,HMDB0000824,SLC22A5,producing
20944,HMDB0000201,SLC22A5,producing
20945,HMDB0000588,SLC22A5,producing
20946,HMDB0000574,CARS1,degrading
20947,HMDB0000538,CARS1,degrading
20948,HMDB0000250,CARS1,producing
20949,HMDB0000045,CARS1,producing
20950,HMDB0000250,HDDC3,producing
20951,HMDB0001201,HDDC3,producing
20952,HMDB0002111,HDDC3,degrading
20953,HMDB0059638,HDDC3,degrading
20954,HMDB0000939,METTL1,degrading
20955,HMDB0059597,METTL1,degrading
20956,HMDB0001185,METTL1,producing
20957,HMDB0000538,ABCD2,degrading
20958,HMDB0002111,ABCD2,degrading
20959,HMDB0062221,ABCD2,producing
20960,HMDB0060239,ABCD2,producing
20961,HMDB0006513,ABCD2,producing
20962,HMDB0001429,ABCD2,producing
20963,HMDB0001341,ABCD2,producing
20964,HMDB0059597,ABCD2,producing
20965,HMDB0000538,PLXNB3,degrading
20966,HMDB0002111,PLXNB3,degrading
20967,HMDB0001429,PLXNB3,producing
20968,HMDB0001341,PLXNB3,producing
20969,HMDB0059597,PLXNB3,producing
20970,HMDB0002111,PDP2,degrading
20971,HMDB0001429,PDP2,producing
20972,HMDB0000538,SLC52A3,degrading
20973,HMDB0002111,SLC52A3,degrading
20974,HMDB0000244,SLC52A3,producing
20975,HMDB0001429,SLC52A3,producing
20976,HMDB0001341,SLC52A3,producing
20977,HMDB0059597,SLC52A3,producing
20978,HMDB0000042,SLC16A13,producing
20979,HMDB0000295,GXYLT1,degrading
20980,HMDB0001018,GXYLT1,degrading
20981,HMDB0000538,MARCHF7,degrading
20982,HMDB0000250,MARCHF7,producing
20983,HMDB0000045,MARCHF7,producing
20984,HMDB0001269,MCEE,degrading
20985,HMDB0002310,MCEE,producing
20986,HMDB0060310,MCEE,producing
20987,HMDB0059619,MCEE,degrading
20988,HMDB0001314,PDE6H,degrading
20989,HMDB0002111,PDE6H,degrading
20990,HMDB0001397,PDE6H,producing
20991,HMDB0059597,PDE6H,producing
20992,HMDB0000058,PDE6H,degrading
20993,HMDB0000045,PDE6H,producing
20994,HMDB0001429,OPA1,producing
20995,HMDB0001201,OPA1,producing
20996,HMDB0002111,OPA1,degrading
20997,HMDB0001273,OPA1,degrading
20998,HMDB0004249,INPP5J,degrading
20999,HMDB0001498,INPP5J,degrading
21000,HMDB0001059,INPP5J,degrading
21001,HMDB0002111,INPP5J,degrading
21002,HMDB0000968,INPP5J,producing
21003,HMDB0001143,INPP5J,producing
21004,HMDB0001429,INPP5J,producing
21005,HMDB0000538,PAK4,degrading
21006,HMDB0001341,PAK4,producing
21007,HMDB0001338,ZDHHC15,degrading
21008,HMDB0001423,ZDHHC15,degrading
21009,HMDB0002200,ZDHHC15,producing
21010,HMDB0001206,ZDHHC15,producing
21011,HMDB0000538,DGKH,degrading
21012,HMDB0001341,DGKH,producing
21013,HMDB0059597,DGKH,producing
21014,HMDB0000588,SLC9A5,producing
21015,HMDB0059597,SLC9A5,producing
21016,HMDB0002012,NDUFV3,degrading
21017,HMDB0001487,NDUFV3,degrading
21018,HMDB0059661,NDUFV3,producing
21019,HMDB0000902,NDUFV3,producing
21020,HMDB0000538,MARCHF4,degrading
21021,HMDB0000250,MARCHF4,producing
21022,HMDB0000045,MARCHF4,producing
21023,HMDB0002111,MTMR3,degrading
21024,HMDB0001429,MTMR3,producing
21025,HMDB0001429,ATP5F1C,degrading
21026,HMDB0001341,ATP5F1C,degrading
21027,HMDB0000538,ATP5F1C,producing
21028,HMDB0002111,ATP5F1C,producing
21029,HMDB0000588,SLC9A9,producing
21030,HMDB0000304,GALNT13,degrading
21031,HMDB0006219,GALNT13,producing
21032,HMDB0000295,GALNT13,producing
21033,HMDB0059597,GALNT13,producing
21034,HMDB0060522,GALNT13,degrading
21035,HMDB0000538,PRKY,degrading
21036,HMDB0001341,PRKY,producing
21037,HMDB0002111,USP18,degrading
21038,HMDB0000145,HSD17B12,degrading
21039,HMDB0000221,HSD17B12,degrading
21040,HMDB0006111,HSD17B12,degrading
21041,HMDB0001487,HSD17B12,degrading
21042,HMDB0059597,HSD17B12,degrading
21043,HMDB0000151,HSD17B12,producing
21044,HMDB0006773,HSD17B12,producing
21045,HMDB0060339,HSD17B12,degrading
21046,HMDB0012715,HSD17B12,producing
21047,HMDB0000313,HSD17B12,producing
21048,HMDB0000153,HSD17B12,degrading
21049,HMDB0000902,HSD17B12,producing
21050,HMDB0000217,HSD17B12,producing
21051,HMDB0000053,HSD17B12,degrading
21052,HMDB0006498,HSD17B12,degrading
21053,HMDB0000234,HSD17B12,producing
21054,HMDB0000211,SLC5A11,producing
21055,HMDB0000122,SLC5A11,producing
21056,HMDB0000588,SLC5A11,producing
21057,HMDB0006406,AADAC,degrading
21058,HMDB0003598,AADAC,degrading
21059,HMDB0050513,AADAC,degrading
21060,HMDB0002111,AADAC,degrading
21061,HMDB0000305,AADAC,producing
21062,HMDB0001875,AADAC,producing
21063,HMDB0006548,AADAC,producing
21064,HMDB0059597,AADAC,producing
21065,HMDB0007788,AADAC,degrading
21066,HMDB0002111,PLCH1,degrading
21067,HMDB0007788,PLCH1,producing
21068,HMDB0000213,PLCH1,producing
21069,HMDB0000968,PLCH1,producing
21070,HMDB0001498,PLCH1,producing
21071,HMDB0059597,PLCH1,producing
21072,HMDB0003598,DAGLA,degrading
21073,HMDB0002111,DAGLA,degrading
21074,HMDB0050513,DAGLA,producing
21075,HMDB0000305,DAGLA,producing
21076,HMDB0000538,CERT1,degrading
21077,HMDB0001341,CERT1,producing
21078,HMDB0002103,CYP7B1,degrading
21079,HMDB0000253,CYP7B1,degrading
21080,HMDB0000221,CYP7B1,degrading
21081,HMDB0059597,CYP7B1,degrading
21082,HMDB0001377,CYP7B1,degrading
21083,HMDB0012454,CYP7B1,producing
21084,HMDB0012453,CYP7B1,degrading
21085,HMDB0006280,CYP7B1,producing
21086,HMDB0006247,CYP7B1,degrading
21087,HMDB0060424,CYP7B1,producing
21088,HMDB0006281,CYP7B1,producing
21089,HMDB0000217,CYP7B1,producing
21090,HMDB0002111,CYP7B1,producing
21091,HMDB0002111,PLA2G12A,degrading
21092,HMDB0011149,PLA2G12A,producing
21093,HMDB0001388,PLA2G12A,degrading
21094,HMDB0000673,PLA2G12A,degrading
21095,HMDB0001043,PLA2G12A,degrading
21096,HMDB0012108,PLA2G12A,producing
21097,HMDB0010405,PLA2G12A,producing
21098,HMDB0010396,PLA2G12A,producing
21099,HMDB0010385,PLA2G12A,producing
21100,HMDB0059597,PLA2G12A,producing
21101,HMDB0000538,NLK,degrading
21102,HMDB0001341,NLK,producing
21103,HMDB0000538,MAP2K1,degrading
21104,HMDB0001341,MAP2K1,producing
21105,HMDB0002111,PPP2R2B,degrading
21106,HMDB0001429,PPP2R2B,producing
21107,HMDB0000902,PARP2,degrading
21108,HMDB0001406,PARP2,producing
21109,HMDB0059597,PARP2,producing
21110,HMDB0000684,KYAT1,degrading
21111,HMDB0000208,KYAT1,degrading
21112,HMDB0000696,KYAT1,producing
21113,HMDB0060490,KYAT1,producing
21114,HMDB0001553,KYAT1,degrading
21115,HMDB0004113,KYAT1,degrading
21116,HMDB0011631,KYAT1,degrading
21117,HMDB0000051,KYAT1,degrading
21118,HMDB0000159,KYAT1,producing
21119,HMDB0001552,KYAT1,producing
21120,HMDB0000205,KYAT1,degrading
21121,HMDB0000978,KYAT1,producing
21122,HMDB0004083,KYAT1,producing
21123,HMDB0000243,KYAT1,degrading
21124,HMDB0000641,KYAT1,degrading
21125,HMDB0000732,KYAT1,degrading
21126,HMDB0000161,KYAT1,producing
21127,HMDB0000881,KYAT1,producing
21128,HMDB0000715,KYAT1,producing
21129,HMDB0000148,KYAT1,producing
21130,HMDB0002111,KYAT1,producing
21131,HMDB0000250,FICD,degrading
21132,HMDB0000538,FICD,degrading
21133,HMDB0000947,ACSM2B,degrading
21134,HMDB0000511,ACSM2B,degrading
21135,HMDB0000847,ACSM2B,degrading
21136,HMDB0000666,ACSM2B,degrading
21137,HMDB0000892,ACSM2B,degrading
21138,HMDB0000039,ACSM2B,degrading
21139,HMDB0001423,ACSM2B,degrading
21140,HMDB0000538,ACSM2B,degrading
21141,HMDB0013114,ACSM2B,producing
21142,HMDB0006404,ACSM2B,producing
21143,HMDB0013028,ACSM2B,producing
21144,HMDB0012969,ACSM2B,producing
21145,HMDB0002845,ACSM2B,producing
21146,HMDB0013037,ACSM2B,producing
21147,HMDB0001088,ACSM2B,producing
21148,HMDB0000250,ACSM2B,producing
21149,HMDB0000045,ACSM2B,producing
21150,HMDB0001070,ACSM2B,degrading
21151,HMDB0000482,ACSM2B,producing
21152,HMDB0000535,ACSM2B,producing
21153,HMDB0003219,KHK,degrading
21154,HMDB0003418,KHK,degrading
21155,HMDB0001644,KHK,degrading
21156,HMDB0000660,KHK,degrading
21157,HMDB0000538,KHK,degrading
21158,HMDB0060509,KHK,producing
21159,HMDB0006873,KHK,producing
21160,HMDB0006328,KHK,producing
21161,HMDB0006534,KHK,producing
21162,HMDB0060467,KHK,producing
21163,HMDB0001341,KHK,producing
21164,HMDB0059597,KHK,producing
21165,HMDB0002111,STAMBPL1,degrading
21166,HMDB0001134,HS3ST5,degrading
21167,HMDB0000061,HS3ST5,producing
21168,HMDB0059597,HS3ST5,producing
21169,HMDB0000492,SLC6A14,producing
21170,HMDB0000062,SLC6A14,producing
21171,HMDB0003966,SLC6A14,producing
21172,HMDB0000641,SLC6A14,producing
21173,HMDB0000883,SLC6A14,producing
21174,HMDB0000158,SLC6A14,producing
21175,HMDB0000929,SLC6A14,producing
21176,HMDB0000167,SLC6A14,producing
21177,HMDB0000187,SLC6A14,producing
21178,HMDB0000159,SLC6A14,producing
21179,HMDB0000696,SLC6A14,producing
21180,HMDB0000182,SLC6A14,producing
21181,HMDB0000687,SLC6A14,producing
21182,HMDB0000172,SLC6A14,producing
21183,HMDB0000177,SLC6A14,producing
21184,HMDB0000123,SLC6A14,producing
21185,HMDB0000574,SLC6A14,producing
21186,HMDB0000168,SLC6A14,producing
21187,HMDB0000517,SLC6A14,producing
21188,HMDB0000161,SLC6A14,producing
21189,HMDB0000588,SLC6A14,producing
21190,HMDB0000056,SLC6A14,producing
21191,HMDB0000994,ALG3,degrading
21192,HMDB0006219,ALG3,producing
21193,HMDB0006353,ALG3,producing
21194,HMDB0059597,ALG3,producing
21195,HMDB0005176,ALG3,degrading
21196,HMDB0000883,BCAT2,degrading
21197,HMDB0000687,BCAT2,degrading
21198,HMDB0000172,BCAT2,degrading
21199,HMDB0000208,BCAT2,degrading
21200,HMDB0000019,BCAT2,producing
21201,HMDB0000695,BCAT2,producing
21202,HMDB0000491,BCAT2,producing
21203,HMDB0000148,BCAT2,producing
21204,HMDB0000223,PCK2,degrading
21205,HMDB0001273,PCK2,degrading
21206,HMDB0003335,PCK2,producing
21207,HMDB0000189,PCK2,degrading
21208,HMDB0000263,PCK2,producing
21209,HMDB0001201,PCK2,producing
21210,HMDB0001967,PCK2,producing
21211,HMDB0000538,PJA2,degrading
21212,HMDB0000250,PJA2,producing
21213,HMDB0000045,PJA2,producing
21214,HMDB0000217,ALDH1L2,degrading
21215,HMDB0002111,ALDH1L2,degrading
21216,HMDB0000972,ALDH1L2,degrading
21217,HMDB0001846,ALDH1L2,producing
21218,HMDB0001967,ALDH1L2,producing
21219,HMDB0000221,ALDH1L2,producing
21220,HMDB0059597,ALDH1L2,producing
21221,HMDB0000902,ALDH1L2,degrading
21222,HMDB0000142,ALDH1L2,degrading
21223,HMDB0001487,ALDH1L2,producing
21224,HMDB0059597,PLOD1,degrading
21225,HMDB0000208,PLOD1,degrading
21226,HMDB0001377,PLOD1,degrading
21227,HMDB0000450,PLOD1,producing
21228,HMDB0000254,PLOD1,producing
21229,HMDB0001967,PLOD1,producing
21230,HMDB0002111,PLOD1,producing
21231,HMDB0000538,HIPK3,degrading
21232,HMDB0001341,HIPK3,producing
21233,HMDB0002111,AQP5,producing
21234,HMDB0000538,KDR,degrading
21235,HMDB0001341,KDR,producing
21236,HMDB0000538,CDK6,degrading
21237,HMDB0001341,CDK6,producing
21238,HMDB0001423,CDY2A,degrading
21239,HMDB0001206,CDY2A,producing
21240,HMDB0002111,AP1G1,degrading
21241,HMDB0000538,AP1G1,degrading
21242,HMDB0000638,AP1G1,producing
21243,HMDB0001341,AP1G1,producing
21244,HMDB0001178,NUDT5,degrading
21245,HMDB0006369,NUDT5,degrading
21246,HMDB0006557,NUDT5,degrading
21247,HMDB0002111,NUDT5,degrading
21248,HMDB0001429,NUDT5,producing
21249,HMDB0011670,NUDT5,producing
21250,HMDB0059648,NUDT5,degrading
21251,HMDB0001548,NUDT5,producing
21252,HMDB0006330,NUDT5,producing
21253,HMDB0001586,NUDT5,producing
21254,HMDB0000045,NUDT5,producing
21255,HMDB0001448,SLC22A7,producing
21256,HMDB0000121,SLC22A7,producing
21257,HMDB0000226,SLC22A7,producing
21258,HMDB0000148,SLC22A7,producing
21259,HMDB0001425,SLC22A7,producing
21260,HMDB0001032,SLC22A7,producing
21261,HMDB0014644,SLC22A7,producing
21262,HMDB0000208,SLC22A7,producing
21263,HMDB0001429,SNRNP200,producing
21264,HMDB0001341,SNRNP200,producing
21265,HMDB0002111,SNRNP200,degrading
21266,HMDB0000538,SNRNP200,degrading
21267,HMDB0059661,PRODH,degrading
21268,HMDB0001248,PRODH,degrading
21269,HMDB0000162,PRODH,degrading
21270,HMDB0000902,PRODH,degrading
21271,HMDB0002012,PRODH,producing
21272,HMDB0002111,PRODH,producing
21273,HMDB0006556,PRODH,producing
21274,HMDB0002273,PRODH,degrading
21275,HMDB0001487,PRODH,producing
21276,HMDB0001301,PRODH,producing
21277,HMDB0001197,PRODH,producing
21278,HMDB0059597,PRODH,producing
21279,HMDB0001508,AK6,degrading
21280,HMDB0001341,AK6,degrading
21281,HMDB0000538,AK6,producing
21282,HMDB0000045,AK6,producing
21283,HMDB0000538,MUL1,degrading
21284,HMDB0000250,MUL1,producing
21285,HMDB0000045,MUL1,producing
21286,HMDB0000961,FNTB,degrading
21287,HMDB0000250,FNTB,producing
21288,HMDB0000855,NMRK1,degrading
21289,HMDB0000538,NMRK1,degrading
21290,HMDB0001132,NMRK1,degrading
21291,HMDB0006809,NMRK1,degrading
21292,HMDB0000229,NMRK1,producing
21293,HMDB0001341,NMRK1,producing
21294,HMDB0059597,NMRK1,producing
21295,HMDB0059661,UQCRFS1,degrading
21296,HMDB0001377,UQCRFS1,degrading
21297,HMDB0002012,UQCRFS1,producing
21298,HMDB0059597,UQCRFS1,degrading
21299,HMDB0001429,PPTC7,degrading
21300,HMDB0002111,PPTC7,degrading
21301,HMDB0000538,MID1,degrading
21302,HMDB0000250,MID1,producing
21303,HMDB0000045,MID1,producing
21304,HMDB0000538,MAP2K3,degrading
21305,HMDB0001341,MAP2K3,producing
21306,HMDB0000271,PIPOX,degrading
21307,HMDB0002111,PIPOX,degrading
21308,HMDB0001377,PIPOX,degrading
21309,HMDB0000716,PIPOX,degrading
21310,HMDB0001426,PIPOX,producing
21311,HMDB0000123,PIPOX,producing
21312,HMDB0012130,PIPOX,producing
21313,HMDB0003125,PIPOX,producing
21314,HMDB0059597,PIPOX,producing
21315,HMDB0000538,PRKCZ,degrading
21316,HMDB0001341,PRKCZ,producing
21317,HMDB0000302,B3GNT4,degrading
21318,HMDB0000290,B3GNT4,degrading
21319,HMDB0006219,B3GNT4,producing
21320,HMDB0000295,B3GNT4,producing
21321,HMDB0059597,B3GNT4,producing
21322,HMDB0004866,B3GNT4,producing
21323,HMDB0000538,ALDH18A1,degrading
21324,HMDB0000148,ALDH18A1,degrading
21325,HMDB0006456,ALDH18A1,degrading
21326,HMDB0000221,ALDH18A1,degrading
21327,HMDB0059597,ALDH18A1,degrading
21328,HMDB0003052,ALDH18A1,degrading
21329,HMDB0006458,ALDH18A1,degrading
21330,HMDB0003344,ALDH18A1,degrading
21331,HMDB0000902,ALDH18A1,degrading
21332,HMDB0002111,ALDH18A1,degrading
21333,HMDB0001228,ALDH18A1,producing
21334,HMDB0001341,ALDH18A1,producing
21335,HMDB0000190,ALDH18A1,producing
21336,HMDB0000115,ALDH18A1,producing
21337,HMDB0001487,ALDH18A1,producing
21338,HMDB0002104,ALDH18A1,producing
21339,HMDB0006488,ALDH18A1,producing
21340,HMDB0001429,ALDH18A1,producing
21341,HMDB0000217,ALDH18A1,producing
21342,HMDB0000947,ACSM5,degrading
21343,HMDB0000511,ACSM5,degrading
21344,HMDB0000847,ACSM5,degrading
21345,HMDB0000666,ACSM5,degrading
21346,HMDB0000892,ACSM5,degrading
21347,HMDB0000039,ACSM5,degrading
21348,HMDB0001423,ACSM5,degrading
21349,HMDB0000538,ACSM5,degrading
21350,HMDB0013114,ACSM5,producing
21351,HMDB0006404,ACSM5,producing
21352,HMDB0013028,ACSM5,producing
21353,HMDB0012969,ACSM5,producing
21354,HMDB0002845,ACSM5,producing
21355,HMDB0013037,ACSM5,producing
21356,HMDB0001088,ACSM5,producing
21357,HMDB0000250,ACSM5,producing
21358,HMDB0000045,ACSM5,producing
21359,HMDB0001070,ACSM5,degrading
21360,HMDB0000482,ACSM5,producing
21361,HMDB0000535,ACSM5,producing
21362,HMDB0002111,PRDX5,degrading
21363,HMDB0003125,PRDX5,degrading
21364,HMDB0003337,PRDX5,producing
21365,HMDB0000538,FGR,degrading
21366,HMDB0001341,FGR,producing
21367,HMDB0002111,PPP1CC,degrading
21368,HMDB0001429,PPP1CC,producing
21369,HMDB0000122,SLC2A14,producing
21370,HMDB0000162,SLC36A4,producing
21371,HMDB0000929,SLC36A4,producing
21372,HMDB0000161,SLC36A4,producing
21373,HMDB0000187,SLC36A4,producing
21374,HMDB0000123,SLC36A4,producing
21375,HMDB0000538,LRRK2,degrading
21376,HMDB0001341,LRRK2,producing
21377,HMDB0000051,TGM4,producing
21378,HMDB0000051,F13A1,producing
21379,HMDB0000538,ABCC11,degrading
21380,HMDB0002111,ABCC11,degrading
21381,HMDB0001533,ABCC11,producing
21382,HMDB0002197,ABCC11,producing
21383,HMDB0001993,ABCC11,producing
21384,HMDB0012455,ABCC11,producing
21385,HMDB0000359,ABCC11,producing
21386,HMDB0002208,ABCC11,producing
21387,HMDB0000626,ABCC11,producing
21388,HMDB0000761,ABCC11,producing
21389,HMDB0000036,ABCC11,producing
21390,HMDB0000138,ABCC11,producing
21391,HMDB0001314,ABCC11,producing
21392,HMDB0000058,ABCC11,producing
21393,HMDB0000121,ABCC11,producing
21394,HMDB0001425,ABCC11,producing
21395,HMDB0001032,ABCC11,producing
21396,HMDB0001429,ABCC11,producing
21397,HMDB0001341,ABCC11,producing
21398,HMDB0059597,ABCC11,producing
21399,HMDB0000601,ABCC11,producing
21400,HMDB0000708,ABCC11,producing
21401,HMDB0000896,ABCC11,producing
21402,HMDB0002012,NDUFS2,degrading
21403,HMDB0001487,NDUFS2,degrading
21404,HMDB0001072,NDUFS2,degrading
21405,HMDB0059661,NDUFS2,producing
21406,HMDB0000902,NDUFS2,producing
21407,HMDB0041809,UGT3A2,degrading
21408,HMDB0041796,UGT3A2,degrading
21409,HMDB0006254,UGT3A2,degrading
21410,HMDB0000935,UGT3A2,degrading
21411,HMDB0060383,UGT3A2,producing
21412,HMDB0042049,UGT3A2,producing
21413,HMDB0000295,UGT3A2,producing
21414,HMDB0059597,UGT3A2,producing
21415,HMDB0000151,UGT3A2,degrading
21416,HMDB0000054,UGT3A2,degrading
21417,HMDB0006219,UGT3A2,degrading
21418,HMDB0004705,UGT3A2,degrading
21419,HMDB0000265,UGT3A2,producing
21420,HMDB0000248,UGT3A2,producing
21421,HMDB0006224,UGT3A2,producing
21422,HMDB0004704,UGT3A2,producing
21423,HMDB0003141,UGT3A2,producing
21424,HMDB0000538,PKN1,degrading
21425,HMDB0001341,PKN1,producing
21426,HMDB0001967,KDM2A,producing
21427,HMDB0001426,KDM2A,producing
21428,HMDB0000254,KDM2A,degrading
21429,HMDB0001377,KDM2A,degrading
21430,HMDB0000208,KDM2A,degrading
21431,HMDB0001248,PRODH2,degrading
21432,HMDB0000162,PRODH2,degrading
21433,HMDB0000902,PRODH2,degrading
21434,HMDB0001487,PRODH2,producing
21435,HMDB0001301,PRODH2,producing
21436,HMDB0001197,PRODH2,producing
21437,HMDB0059597,PRODH2,producing
21438,HMDB0015044,SLC22A18,producing
21439,HMDB0059597,SLC22A18,producing
21440,HMDB0000538,BIRC6,degrading
21441,HMDB0000250,BIRC6,producing
21442,HMDB0000045,BIRC6,producing
21443,HMDB0001201,XPO6,producing
21444,HMDB0059597,XPO6,producing
21445,HMDB0002111,USP9X,degrading
21446,HMDB0001202,DCTD,degrading
21447,HMDB0059597,DCTD,degrading
21448,HMDB0002111,DCTD,degrading
21449,HMDB0001409,DCTD,producing
21450,HMDB0000051,DCTD,producing
21451,HMDB0002111,SPCS1,degrading
21452,HMDB0001325,SPCS1,producing
21453,HMDB0059597,SPCS1,producing
21454,HMDB0000538,TTC3,degrading
21455,HMDB0000250,TTC3,producing
21456,HMDB0000045,TTC3,producing
21457,HMDB0000939,MRM2,degrading
21458,HMDB0001185,MRM2,degrading
21459,HMDB0000290,CHSY1,degrading
21460,HMDB0000935,CHSY1,degrading
21461,HMDB0000073,CHSY1,degrading
21462,HMDB0000304,CHSY1,degrading
21463,HMDB0060522,CHSY1,degrading
21464,HMDB0000295,CHSY1,producing
21465,HMDB0059597,CHSY1,producing
21466,HMDB0000538,MELK,degrading
21467,HMDB0001341,MELK,producing
21468,HMDB0000076,DPYSL3,degrading
21469,HMDB0002111,DPYSL3,degrading
21470,HMDB0000026,DPYSL3,producing
21471,HMDB0059597,DPYSL3,producing
21472,HMDB0000161,AARS1,degrading
21473,HMDB0000538,AARS1,degrading
21474,HMDB0000250,AARS1,producing
21475,HMDB0000045,AARS1,producing
21476,HMDB0001377,COX7B,degrading
21477,HMDB0012177,MTR,degrading
21478,HMDB0004119,MTR,degrading
21479,HMDB0000742,MTR,degrading
21480,HMDB0001396,MTR,degrading
21481,HMDB0012290,MTR,producing
21482,HMDB0003966,MTR,producing
21483,HMDB0001846,MTR,producing
21484,HMDB0000696,MTR,producing
21485,HMDB0059597,MTR,producing
21486,HMDB0000538,DDR1,degrading
