symbol	hmdb_id
ADCY10	HMDB0014645
TAAR2	HMDB0014645
RXFP4	HMDB0014645
ADRB1	HMDB0014645
CNR1	HMDB0014645
NPBWR2	HMDB0014645
HTR1B	HMDB0014645
OPN1LW	HMDB0014645
NTSR1	HMDB0014645
LPAR3	HMDB0014645
BRS3	HMDB0014645
PTGFR	HMDB0014645
HCRTR2	HMDB0014645
OPN5	HMDB0014645
FFAR4	HMDB0014645
GRIN1	HMDB0014645
AGTR2	HMDB0014645
OPN4	HMDB0014645
GPR21	HMDB0014645
HCRTR1	HMDB0014645
GPR3	HMDB0014645
NPY4R	HMDB0014645
CNR2	HMDB0014645
EDNRB	HMDB0014645
HRH2	HMDB0014645
ADRA1D	HMDB0014645
GPR150	HMDB0014645
GRPR	HMDB0014645
ADRA1A	HMDB0014645
TH	HMDB0014645
GPR12	HMDB0014645
GPR78	HMDB0014645
HTR3D	HMDB0014645
CHRM5	HMDB0014645
DRD3	HMDB0014645
QRFPR	HMDB0014645
GPR135	HMDB0014645
HRH1	HMDB0014645
LPAR2	HMDB0014645
GPR61	HMDB0014645
ADRA2C	HMDB0014645
CPE	HMDB0014645
CXCR4	HMDB0014645
TBXA2R	HMDB0014645
OPRM1	HMDB0014645
CHRM4	HMDB0014645
LTB4R2	HMDB0014645
CCR3	HMDB0014645
MC1R	HMDB0014645
GPR176	HMDB0014645
GPR139	HMDB0014645
PRKX	HMDB0243797
PRKG2	HMDB0243797
PRKACA	HMDB0243797
PRKACB	HMDB0243797
PRKG1	HMDB0243797
PRKACG	HMDB0243797
EP300	HMDB0252641
KAT2B	HMDB0252641
STAT3	HMDB0252641
MMP9	HMDB0252641
DRD4	HMDB0015153
BDKRB1	HMDB0015153
PROKR2	HMDB0015153
MLNR	HMDB0015153
GNRHR	HMDB0015153
GPR63	HMDB0015153
KISS1R	HMDB0015153
OPRD1	HMDB0015153
PRLHR	HMDB0015153
GHSR	HMDB0015153
GPR83	HMDB0015153
MC3R	HMDB0015153
PTGER2	HMDB0015153
MCHR1	HMDB0015153
GALR3	HMDB0015153
OPN1SW	HMDB0015153
SSTR4	HMDB0015153
NMUR2	HMDB0015153
HRH4	HMDB0015153
APLNR	HMDB0015153
TAAR5	HMDB0015153
NMBR	HMDB0015153
HTR2B	HMDB0015153
GPR45	HMDB0015153
OPRK1	HMDB0015153
GPR84	HMDB0015153
SSTR1	HMDB0015153
GPR65	HMDB0015153
REN	HMDB0015153
ACKR3	HMDB0015153
AGTR1	HMDB0015153
GPR6	HMDB0015153
TAAR6	HMDB0015153
TAAR8	HMDB0015153
TAAR1	HMDB0015153
HTR2C	HMDB0015153
GPR119	HMDB0015153
NPFFR1	HMDB0015153
ADRA2A	HMDB0015153
MCHR2	HMDB0015153
GPR26	HMDB0015153
HTR5A	HMDB0015153
HTR6	HMDB0015153
PTGIR	HMDB0015153
CCR2	HMDB0015153
CCR5	HMDB0015153
PTGER1	HMDB0015153
SSTR5	HMDB0015153
CCKAR	HMDB0015153
CCR1	HMDB0015153
RHO	HMDB0015153
GPR85	HMDB0015153
GPR101	HMDB0015153
AVPR1A	HMDB0015153
GALR1	HMDB0015153
MC4R	HMDB0015153
GPR22	HMDB0015153
PTGER4	HMDB0015153
GPR27	HMDB0015153
PTGDR	HMDB0015153
NTSR2	HMDB0015153
PROKR1	HMDB0015153
CXCR6	HMDB0015153
ADORA2B	HMDB0015153
ADRB2	HMDB0015153
NMUR1	HMDB0015153
DRD5	HMDB0015153
GPR37	HMDB0015153
ADRA1B	HMDB0015153
LTB4R	HMDB0015153
HTR1E	HMDB0015153
NPFFR2	HMDB0015153
ADORA1	HMDB0015153
GPR151	HMDB0015153
GPR148	HMDB0015153
TRHR	HMDB0015153
GPR88	HMDB0015153
EDNRA	HMDB0015153
HTR1A	HMDB0015153
MC5R	HMDB0015153
GPR62	HMDB0015153
HTR1F	HMDB0015153
UTS2R	HMDB0015153
OXTR	HMDB0015153
GPR39	HMDB0015153
RXFP3	HMDB0015153
GALR2	HMDB0015153
NPBWR1	HMDB0015153
GPR173	HMDB0015153
NPY2R	HMDB0015153
CCR4	HMDB0015153
GPR19	HMDB0015153
MC2R	HMDB0015153
GPR142	HMDB0015153
CCKBR	HMDB0015153
ADORA2A	HMDB0015153
OPRL1	HMDB0015153
HTR7	HMDB0015153
AVPR2	HMDB0015153
NPY5R	HMDB0015153
HRH3	HMDB0015153
ADRB3	HMDB0015153
PTGER3	HMDB0015153
SSTR2	HMDB0015153
CCR9	HMDB0015153
LPAR1	HMDB0015153
NPSR1	HMDB0015153
HTR4	HMDB0015153
NPY1R	HMDB0015153
DRD2	HMDB0015153
OPN3	HMDB0015153
AVPR1B	HMDB0015153
GPR37L1	HMDB0015153
GPR52	HMDB0015153
TAAR2	HMDB0015153
RXFP4	HMDB0015153
ADRB1	HMDB0015153
CNR1	HMDB0015153
NPBWR2	HMDB0015153
HTR1B	HMDB0015153
OPN1LW	HMDB0015153
NTSR1	HMDB0015153
LPAR3	HMDB0015153
BRS3	HMDB0015153
PTGFR	HMDB0015153
HCRTR2	HMDB0015153
OPN5	HMDB0015153
FFAR4	HMDB0015153
AGTR2	HMDB0015153
OPN4	HMDB0015153
GPR21	HMDB0015153
HCRTR1	HMDB0015153
GPR3	HMDB0015153
NPY4R	HMDB0015153
CNR2	HMDB0015153
EDNRB	HMDB0015153
HRH2	HMDB0015153
ADRA1D	HMDB0015153
GPR150	HMDB0015153
GRPR	HMDB0015153
ADRA1A	HMDB0015153
GPR12	HMDB0015153
GPR78	HMDB0015153
DRD3	HMDB0015153
QRFPR	HMDB0015153
GPR135	HMDB0015153
LPAR2	HMDB0015153
GPR61	HMDB0015153
ADRA2C	HMDB0015153
CXCR4	HMDB0015153
TBXA2R	HMDB0015153
OPRM1	HMDB0015153
LTB4R2	HMDB0015153
CCR3	HMDB0015153
MC1R	HMDB0015153
GPR176	HMDB0015153
GPR139	HMDB0015153
SLC6A2	HMDB0015301
CYP2E1	HMDB0015301
ADRA2A	HMDB0015301
NOS1	HMDB0015301
ADRA1D	HMDB0015301
ADRA1A	HMDB0015301
TH	HMDB0015301
DBH	HMDB0015301
ADRA2C	HMDB0015301
CASP3	HMDB0036648
CYP1A2	HMDB0036648
CHRNA10	HMDB0015026
CHRND	HMDB0015026
HTR3B	HMDB0015026
CHRNA1	HMDB0015026
CHRNB4	HMDB0015026
KCNH2	HMDB0015026
SSTR1	HMDB0015026
CHRNA6	HMDB0015026
CHRNB3	HMDB0015026
CHRNE	HMDB0015026
CHRNA5	HMDB0015026
CHRNB1	HMDB0015026
CHRNA9	HMDB0015026
CHRNA3	HMDB0015026
HTR1A	HMDB0015026
HTR3C	HMDB0015026
HTR3E	HMDB0015026
HTR3A	HMDB0015026
CHRNB2	HMDB0015026
CHRNA4	HMDB0015026
HTR3D	HMDB0015026
CHRNG	HMDB0015026
CHRNA2	HMDB0015026
CHRNA7	HMDB0015026
SLCO1B1	HMDB0040723
KIF11	HMDB0040723
SLCO1B3	HMDB0040723
TMPRSS11D	HMDB0040723
AKR1B1	HMDB0040723
BCL2L1	HMDB0040723
CASP3	HMDB0040723
BCL2	HMDB0040723
CASP9	HMDB0040723
SRC	HMDB0040723
MCL1	HMDB0040723
CASP7	HMDB0040723
MAP4K5	HMDB0252906
STK10	HMDB0252906
RIPK2	HMDB0252906
GSK3A	HMDB0252906
RPS6KB1	HMDB0252906
PAK6	HMDB0252906
NUAK1	HMDB0252906
RPS6KA6	HMDB0252906
PRKCQ	HMDB0252906
PRKCG	HMDB0252906
AKT3	HMDB0252906
PRKG2	HMDB0252906
CDK6	HMDB0252906
MAP4K2	HMDB0252906
PRKCI	HMDB0252906
PHKG1	HMDB0252906
MELK	HMDB0252906
PRKCB	HMDB0252906
PRKCE	HMDB0252906
RPS6KB2	HMDB0252906
BRSK2	HMDB0252906
MAP4K4	HMDB0252906
CLK4	HMDB0252906
STK33	HMDB0252906
PAK5	HMDB0252906
GSK3B	HMDB0252906
STK25	HMDB0252906
PRKCH	HMDB0252906
PRKCD	HMDB0252906
PRKD1	HMDB0252906
PKN1	HMDB0252906
MYLK	HMDB0252906
PIM3	HMDB0252906
SLK	HMDB0252906
STK4	HMDB0252906
CDK9	HMDB0252906
PIM1	HMDB0252906
SYK	HMDB0252906
STK24	HMDB0252906
RPS6KA3	HMDB0252906
CHEK2	HMDB0252906
STK26	HMDB0252906
CLK3	HMDB0252906
CLK1	HMDB0252906
ITK	HMDB0252906
PRKCA	HMDB0252906
CSNK1A1	HMDB0252906
RPS6KA2	HMDB0252906
RPS6KA1	HMDB0252906
MAP3K9	HMDB0252906
MMP2	HMDB0253401
MMP15	HMDB0253401
MMP8	HMDB0253401
MMP7	HMDB0253401
MMP13	HMDB0253401
ADAM10	HMDB0253401
ADAM28	HMDB0253401
ADAMTS5	HMDB0253401
MMP16	HMDB0253401
MMP3	HMDB0253401
MMP14	HMDB0253401
ADAM17	HMDB0253401
MMP1	HMDB0253401
LIMK1	HMDB0253401
MMP17	HMDB0253401
ADAMTS4	HMDB0253401
MMP9	HMDB0253401
PLAU	HMDB0253401
ADAM9	HMDB0253401
CYP3A4	HMDB0252891
GJA1	HMDB0029843
CBR1	HMDB0029843
HPGD	HMDB0029843
HSD11B2	HMDB0029843
GSK3B	HMDB0029843
NOS1	HMDB0029843
SRC	HMDB0029843
CHRM3	HMDB0015121
CHRM1	HMDB0015121
CHRM2	HMDB0015121
CHRM5	HMDB0015121
CHRM4	HMDB0015121
GPBAR1	HMDB0242414
NR1H4	HMDB0242414
CFTR	HMDB0015151
PLAT	HMDB0015151
KCNJ8	HMDB0015151
TRPM4	HMDB0015151
CYP2C9	HMDB0015151
ABCC9	HMDB0015151
KCNH2	HMDB0015151
ABCB11	HMDB0015151
TMPRSS11D	HMDB0015151
RHO	HMDB0015151
KCNJ5	HMDB0015151
KCNJ11	HMDB0015151
SLC17A9	HMDB0015151
ABCA1	HMDB0015151
ABCC8	HMDB0015151
KCNJ1	HMDB0015151
ABCC1	HMDB0015151
TBXA2R	HMDB0015151
CASP1	HMDB0015151
GABRA1	HMDB0015505
CYP2D6	HMDB0015505
GSR	HMDB0029599
CTSC	HMDB0029599
RYR1	HMDB0029599
CYP2C9	HMDB0015200
ABCB11	HMDB0015200
PPARG	HMDB0015200
CYP3A4	HMDB0015200
KCNJ10	HMDB0015200
ABCC8	HMDB0015200
CYP2C9	HMDB0014367
ABCB11	HMDB0014367
AKT1	HMDB0014367
NOS3	HMDB0014367
SLC2A4	HMDB0014367
NR1I2	HMDB0014367
KCNJ11	HMDB0014367
DPP4	HMDB0014367
ABCC8	HMDB0014367
KCNJ1	HMDB0014367
MMP2	HMDB0005783
CYP3A4	HMDB0005783
ATP2A1	HMDB0005783
MMP9	HMDB0005783
CA2	HMDB0000152
AOX1	HMDB0000152
CFTR	HMDB0014936
MAPK1	HMDB0014936
HSPA8	HMDB0014936
PEPD	HMDB0014936
MAPK3	HMDB0014936
TMPRSS11D	HMDB0014936
ANPEP	HMDB0014936
CASP3	HMDB0014936
NOS2	HMDB0014936
CASP9	HMDB0014936
GJB2	HMDB0014936
DHFR	HMDB0014936
PLAT	HMDB0015371
SLCO1B1	HMDB0015371
CYP2C9	HMDB0015371
SLCO1B3	HMDB0015371
KLKB1	HMDB0015371
CYP3A4	HMDB0015371
CYP2C8	HMDB0015371
F11	HMDB0015371
MAPK1	HMDB0252670
HMOX1	HMDB0252670
MAPK3	HMDB0252670
STAT3	HMDB0252670
NRP1	HMDB0252670
AKT1	HMDB0252670
RRM1	HMDB0252670
CASP3	HMDB0252670
TYMS	HMDB0252670
GSK3B	HMDB0252670
BCL2	HMDB0252670
CASP9	HMDB0252670
PTK2	HMDB0252670
PDPK1	HMDB0252670
MAP2K3	HMDB0252670
ADAM15	HMDB0252670
SRC	HMDB0252670
CASP8	HMDB0252670
MAPK8	HMDB0252670
RRM2	HMDB0252670
PARP1	HMDB0252670
SLC29A1	HMDB0252670
AKT2	HMDB0252670
NFE2L2	HMDB0252670
CXCR4	HMDB0252670
CHEK1	HMDB0252670
MAPK9	HMDB0252670
SMG1	HMDB0252670
MAP2K6	HMDB0252670
ESR1	HMDB0252665
MAPK1	HMDB0252665
AHR	HMDB0252665
TRAP1	HMDB0252665
RAF1	HMDB0252665
KCNH2	HMDB0252665
MAP2K2	HMDB0252665
MAPK3	HMDB0252665
AKT1	HMDB0252665
HSP90B1	HMDB0252665
MAP2K1	HMDB0252665
BCL2L1	HMDB0252665
CASP3	HMDB0252665
HSP90AB1	HMDB0252665
HSP90AA1	HMDB0252665
NOS1	HMDB0252665
PTK2	HMDB0252665
PDPK1	HMDB0252665
PARP1	HMDB0252665
CASP7	HMDB0252665
CHUK	HMDB0252665
SLC6A2	HMDB0252651
SLC6A7	HMDB0252651
SLC6A8	HMDB0252651
SLC6A11	HMDB0252651
SLC6A4	HMDB0252651
SLC6A15	HMDB0252651
SLC6A3	HMDB0252651
AGTR1	HMDB0252651
SIGMAR1	HMDB0252651
SLC6A1	HMDB0252651
SLC6A19	HMDB0252651
SLC6A18	HMDB0252651
SLC6A17	HMDB0252651
SLC6A16	HMDB0252651
SLC6A13	HMDB0252651
SLC6A20	HMDB0252651
SLC6A12	HMDB0252651
SLC6A9	HMDB0252651
SLC6A5	HMDB0252651
AKT1	HMDB0015139
GRM5	HMDB0015139
HMOX1	HMDB0247113
PPARG	HMDB0247113
ALOX15	HMDB0247113
PCSK1	HMDB0247113
PPARD	HMDB0247113
CASP3	HMDB0247113
PTGS2	HMDB0247113
FFAR4	HMDB0247113
PLAU	HMDB0247113
ALOX5	HMDB0247113
ALOX15B	HMDB0247113
ABAT	HMDB0252607
CHRM3	HMDB0014626
BCHE	HMDB0014626
ACHE	HMDB0014626
CHRM1	HMDB0014626
CHRM2	HMDB0014626
CES1	HMDB0014626
CEL	HMDB0014626
CHRM5	HMDB0014626
CHRNA2	HMDB0014626
CHRM4	HMDB0014626
CHRNA10	HMDB0254809
CHRND	HMDB0254809
CHRNA1	HMDB0254809
CHRNB4	HMDB0254809
BCHE	HMDB0254809
CHRNA6	HMDB0254809
CHRNB3	HMDB0254809
CHRNE	HMDB0254809
CHRNA5	HMDB0254809
ACHE	HMDB0254809
CHRNB1	HMDB0254809
CHRNA9	HMDB0254809
CHRNA3	HMDB0254809
CYP3A4	HMDB0254809
CES1	HMDB0254809
CYP2D6	HMDB0254809
CHRNB2	HMDB0254809
CHRNA4	HMDB0254809
KCNB1	HMDB0254809
CEL	HMDB0254809
CHRNG	HMDB0254809
CHRNA2	HMDB0254809
SLC47A1	HMDB0252569
NOS2	HMDB0252569
SLC22A2	HMDB0252569
GABBR2	HMDB0005015
KCNH2	HMDB0005015
ABCB1	HMDB0005015
ADRA2A	HMDB0005015
ADORA1	HMDB0005015
BCAT2	HMDB0005015
NFKBIZ	HMDB0005015
NOS1	HMDB0005015
GRIN1	HMDB0005015
BCAT1	HMDB0005015
ABCB11	HMDB0260210
EEF2	HMDB0260210
CA12	HMDB0001933
SLC12A2	HMDB0001933
KLKB1	HMDB0001933
REN	HMDB0001933
CA2	HMDB0001933
ATP1A1	HMDB0001933
CA4	HMDB0001933
CA5A	HMDB0001933
CA13	HMDB0001933
KLK4	HMDB0001933
PTK2	HMDB0001933
CA7	HMDB0001933
PTGS1	HMDB0001933
CA14	HMDB0001933
CLCNKB	HMDB0001933
ABCC4	HMDB0001933
CA9	HMDB0001933
SLC12A1	HMDB0001933
SLC12A5	HMDB0001933
SLC12A4	HMDB0001933
TMPRSS11D	HMDB0247183
MAOA	HMDB0247183
MAOB	HMDB0247183
CD36	HMDB0034702
METAP1	HMDB0242599
ADRB2	HMDB0242599
METAP2	HMDB0242599
CASP3	HMDB0250793
NOS1	HMDB0250793
MAPK1	HMDB0250632
MAPK3	HMDB0250632
HDAC4	HMDB0250632
ABCB1	HMDB0250632
NNMT	HMDB0250632
CASP3	HMDB0250632
CASP9	HMDB0250632
HDAC6	HMDB0250632
HSP90AA1	HMDB0250632
PARP1	HMDB0250632
HDAC1	HMDB0250632
ABCC1	HMDB0250632
HDAC2	HMDB0250632
ESR1	HMDB0247782
GPER1	HMDB0247782
ESR2	HMDB0247782
CFTR	HMDB0252457
CAMKK1	HMDB0252457
AQP2	HMDB0252457
HMOX1	HMDB0252457
PLAT	HMDB0252457
CYP27B1	HMDB0252457
RGS2	HMDB0252457
ADCY7	HMDB0252457
ADCY3	HMDB0252457
UCP1	HMDB0252457
ABCB1	HMDB0252457
SSTR1	HMDB0252457
CYP11A1	HMDB0252457
SIK1	HMDB0252457
AKT1	HMDB0252457
REN	HMDB0252457
SLC1A2	HMDB0252457
PDE3B	HMDB0252457
TMPRSS11D	HMDB0252457
ADAMTS1	HMDB0252457
ADCY8	HMDB0252457
ADCY9	HMDB0252457
ADCY1	HMDB0252457
NOS3	HMDB0252457
AQP3	HMDB0252457
ADRB2	HMDB0252457
F2	HMDB0252457
MAPK7	HMDB0252457
CASP3	HMDB0252457
ADCY6	HMDB0252457
UCP2	HMDB0252457
ADCY4	HMDB0252457
HSD11B2	HMDB0252457
GHRHR	HMDB0252457
OXTR	HMDB0252457
PGR	HMDB0252457
MC2R	HMDB0252457
NOS1	HMDB0252457
PTPN11	HMDB0252457
ADCY2	HMDB0252457
NR4A2	HMDB0252457
ADIPOR2	HMDB0252457
SSTR2	HMDB0252457
PRKAR1A	HMDB0252457
PDE3A	HMDB0252457
PRKAR1B	HMDB0252457
NR4A1	HMDB0252457
PTGS2	HMDB0252457
ADCY10	HMDB0252457
KCNA10	HMDB0252457
CYP17A1	HMDB0252457
MMP9	HMDB0252457
NR5A1	HMDB0252457
PRKG1	HMDB0252457
NR0B1	HMDB0252457
AKR1C3	HMDB0252457
TRPV1	HMDB0252457
OPRM1	HMDB0252457
ADCY5	HMDB0252457
ERVW-1	HMDB0252457
TRPV1	HMDB0252457
PNP	HMDB0252449
ESR1	HMDB0242733
GPER1	HMDB0242733
ESR2	HMDB0242733
AR	HMDB0242733
CAT	HMDB0015344
CYP2E1	HMDB0015344
CYP2B6	HMDB0015344
BIRC3	HMDB0247172
NOS3	HMDB0247172
FOLR1	HMDB0247172
TYMS	HMDB0247172
DEGS1	HMDB0247172
DNMT1	HMDB0247172
MTR	HMDB0247172
PARP1	HMDB0247172
GART	HMDB0247172
DHFR	HMDB0247172
AQP2	HMDB0250570
HMOX1	HMDB0250570
PON1	HMDB0250570
CYP2C9	HMDB0250570
SELP	HMDB0250570
AKT1	HMDB0250570
HMGCR	HMDB0250570
NOS3	HMDB0250570
AQP3	HMDB0250570
MMP1	HMDB0250570
NOS2	HMDB0250570
F3	HMDB0250570
CYP3A4	HMDB0250570
TFRC	HMDB0250570
CYP2C8	HMDB0250570
CYP1A1	HMDB0250570
NFE2L2	HMDB0250570
ESR1	HMDB0014642
AHR	HMDB0014642
GJA1	HMDB0014642
KLK3	HMDB0014642
NOS2	HMDB0014642
NR1I2	HMDB0014642
CYP3A4	HMDB0014642
CYP1A2	HMDB0014642
NR1I3	HMDB0014642
CYP17A1	HMDB0014642
AR	HMDB0014642
CYP1A1	HMDB0014642
DRD4	HMDB0015590
BDKRB1	HMDB0015590
PROKR2	HMDB0015590
MLNR	HMDB0015590
GNRHR	HMDB0015590
GPR63	HMDB0015590
KISS1R	HMDB0015590
OPRD1	HMDB0015590
PRLHR	HMDB0015590
GHSR	HMDB0015590
GPR83	HMDB0015590
MC3R	HMDB0015590
PTGER2	HMDB0015590
MCHR1	HMDB0015590
GALR3	HMDB0015590
OPN1SW	HMDB0015590
SSTR4	HMDB0015590
NMUR2	HMDB0015590
HRH4	HMDB0015590
APLNR	HMDB0015590
TAAR5	HMDB0015590
NMBR	HMDB0015590
HTR2B	HMDB0015590
GPR45	HMDB0015590
KCNH2	HMDB0015590
OPRK1	HMDB0015590
GPR84	HMDB0015590
SSTR1	HMDB0015590
GPR65	HMDB0015590
ACKR3	HMDB0015590
AGTR1	HMDB0015590
GPR6	HMDB0015590
TAAR6	HMDB0015590
TAAR8	HMDB0015590
TAAR1	HMDB0015590
HTR2C	HMDB0015590
GPR119	HMDB0015590
SIGMAR1	HMDB0015590
NPFFR1	HMDB0015590
ADRA2A	HMDB0015590
MCHR2	HMDB0015590
GPR26	HMDB0015590
HTR5A	HMDB0015590
HTR6	HMDB0015590
PTGIR	HMDB0015590
CCR2	HMDB0015590
CCR5	HMDB0015590
PTGER1	HMDB0015590
SSTR5	HMDB0015590
CCKAR	HMDB0015590
CCR1	HMDB0015590
RHO	HMDB0015590
GPR85	HMDB0015590
GPR101	HMDB0015590
AVPR1A	HMDB0015590
GALR1	HMDB0015590
MC4R	HMDB0015590
GPR22	HMDB0015590
PTGER4	HMDB0015590
GPR27	HMDB0015590
PTGDR	HMDB0015590
NTSR2	HMDB0015590
PROKR1	HMDB0015590
CXCR6	HMDB0015590
ADORA2B	HMDB0015590
ADRB2	HMDB0015590
NMUR1	HMDB0015590
DRD5	HMDB0015590
GPR37	HMDB0015590
ADRA1B	HMDB0015590
LTB4R	HMDB0015590
HTR1E	HMDB0015590
NPFFR2	HMDB0015590
ADORA1	HMDB0015590
GPR151	HMDB0015590
GPR148	HMDB0015590
TRHR	HMDB0015590
GPR88	HMDB0015590
EDNRA	HMDB0015590
HTR1A	HMDB0015590
MC5R	HMDB0015590
GPR62	HMDB0015590
HTR1F	HMDB0015590
UTS2R	HMDB0015590
OXTR	HMDB0015590
GPR39	HMDB0015590
RXFP3	HMDB0015590
GALR2	HMDB0015590
NPBWR1	HMDB0015590
GPR173	HMDB0015590
NPY2R	HMDB0015590
CCR4	HMDB0015590
GPR19	HMDB0015590
MC2R	HMDB0015590
GPR142	HMDB0015590
CCKBR	HMDB0015590
ADORA2A	HMDB0015590
OPRL1	HMDB0015590
HTR7	HMDB0015590
AVPR2	HMDB0015590
NPY5R	HMDB0015590
HRH3	HMDB0015590
ADRB3	HMDB0015590
PTGER3	HMDB0015590
SSTR2	HMDB0015590
CCR9	HMDB0015590
LPAR1	HMDB0015590
NPSR1	HMDB0015590
HTR4	HMDB0015590
NPY1R	HMDB0015590
DRD2	HMDB0015590
OPN3	HMDB0015590
AVPR1B	HMDB0015590
GPR37L1	HMDB0015590
GPR52	HMDB0015590
TAAR2	HMDB0015590
RXFP4	HMDB0015590
ADRB1	HMDB0015590
CNR1	HMDB0015590
NPBWR2	HMDB0015590
HTR1B	HMDB0015590
OPN1LW	HMDB0015590
NTSR1	HMDB0015590
LPAR3	HMDB0015590
BRS3	HMDB0015590
PTGFR	HMDB0015590
HCRTR2	HMDB0015590
OPN5	HMDB0015590
FFAR4	HMDB0015590
AGTR2	HMDB0015590
OPN4	HMDB0015590
GPR21	HMDB0015590
HCRTR1	HMDB0015590
GPR3	HMDB0015590
NPY4R	HMDB0015590
CNR2	HMDB0015590
EDNRB	HMDB0015590
HRH2	HMDB0015590
ADRA1D	HMDB0015590
GPR150	HMDB0015590
GRPR	HMDB0015590
ADRA1A	HMDB0015590
GPR12	HMDB0015590
GPR78	HMDB0015590
DRD3	HMDB0015590
QRFPR	HMDB0015590
GPR135	HMDB0015590
HRH1	HMDB0015590
LPAR2	HMDB0015590
GPR61	HMDB0015590
ADRA2C	HMDB0015590
CXCR4	HMDB0015590
TBXA2R	HMDB0015590
OPRM1	HMDB0015590
LTB4R2	HMDB0015590
CCR3	HMDB0015590
MC1R	HMDB0015590
GPR176	HMDB0015590
GPR139	HMDB0015590
GABRA1	HMDB0014828
GSR	HMDB0014828
GABRA4	HMDB0014828
GABRP	HMDB0014828
GABRA6	HMDB0014828
GABRB2	HMDB0014828
GABRG1	HMDB0014828
GABRB1	HMDB0014828
GABRB3	HMDB0014828
GABRA5	HMDB0014828
GABRA2	HMDB0014828
GABRE	HMDB0014828
GABRD	HMDB0014828
GABRR2	HMDB0014828
GABRG2	HMDB0014828
GABRR1	HMDB0014828
DRD4	HMDB0252405
BDKRB1	HMDB0252405
PROKR2	HMDB0252405
MLNR	HMDB0252405
GNRHR	HMDB0252405
GPR63	HMDB0252405
KISS1R	HMDB0252405
OPRD1	HMDB0252405
PRLHR	HMDB0252405
GHSR	HMDB0252405
GPR83	HMDB0252405
MC3R	HMDB0252405
PTGER2	HMDB0252405
MCHR1	HMDB0252405
GALR3	HMDB0252405
OPN1SW	HMDB0252405
SSTR4	HMDB0252405
NMUR2	HMDB0252405
HRH4	HMDB0252405
APLNR	HMDB0252405
TAAR5	HMDB0252405
NMBR	HMDB0252405
HTR2B	HMDB0252405
GPR45	HMDB0252405
OPRK1	HMDB0252405
GPR84	HMDB0252405
SSTR1	HMDB0252405
GPR65	HMDB0252405
ACKR3	HMDB0252405
AGTR1	HMDB0252405
GPR6	HMDB0252405
TAAR6	HMDB0252405
TAAR8	HMDB0252405
TAAR1	HMDB0252405
HTR2C	HMDB0252405
GPR119	HMDB0252405
NPFFR1	HMDB0252405
ADRA2A	HMDB0252405
MCHR2	HMDB0252405
GPR26	HMDB0252405
HTR5A	HMDB0252405
HTR6	HMDB0252405
PTGIR	HMDB0252405
CCR2	HMDB0252405
CCR5	HMDB0252405
PTGER1	HMDB0252405
SSTR5	HMDB0252405
CCKAR	HMDB0252405
CCR1	HMDB0252405
RHO	HMDB0252405
GPR85	HMDB0252405
GPR101	HMDB0252405
AVPR1A	HMDB0252405
GALR1	HMDB0252405
MC4R	HMDB0252405
GPR22	HMDB0252405
PTGER4	HMDB0252405
GPR27	HMDB0252405
PTGDR	HMDB0252405
NTSR2	HMDB0252405
PROKR1	HMDB0252405
CXCR6	HMDB0252405
ADORA2B	HMDB0252405
ADRB2	HMDB0252405
NMUR1	HMDB0252405
DRD5	HMDB0252405
GPR37	HMDB0252405
ADRA1B	HMDB0252405
LTB4R	HMDB0252405
HTR1E	HMDB0252405
NPFFR2	HMDB0252405
ADORA1	HMDB0252405
GPR151	HMDB0252405
GPR148	HMDB0252405
TRHR	HMDB0252405
GPR88	HMDB0252405
EDNRA	HMDB0252405
HTR1A	HMDB0252405
MC5R	HMDB0252405
GPR62	HMDB0252405
HTR1F	HMDB0252405
UTS2R	HMDB0252405
OXTR	HMDB0252405
GPR39	HMDB0252405
RXFP3	HMDB0252405
GALR2	HMDB0252405
NPBWR1	HMDB0252405
GPR173	HMDB0252405
NPY2R	HMDB0252405
CCR4	HMDB0252405
GPR19	HMDB0252405
MC2R	HMDB0252405
GPR142	HMDB0252405
CCKBR	HMDB0252405
ADORA2A	HMDB0252405
OPRL1	HMDB0252405
HTR7	HMDB0252405
AVPR2	HMDB0252405
NPY5R	HMDB0252405
HRH3	HMDB0252405
ADRB3	HMDB0252405
PTGER3	HMDB0252405
SSTR2	HMDB0252405
CCR9	HMDB0252405
LPAR1	HMDB0252405
NPSR1	HMDB0252405
HTR4	HMDB0252405
NPY1R	HMDB0252405
DRD2	HMDB0252405
OPN3	HMDB0252405
AVPR1B	HMDB0252405
GPR37L1	HMDB0252405
GPR52	HMDB0252405
TAAR2	HMDB0252405
RXFP4	HMDB0252405
ADRB1	HMDB0252405
CNR1	HMDB0252405
NPBWR2	HMDB0252405
HTR1B	HMDB0252405
OPN1LW	HMDB0252405
NTSR1	HMDB0252405
LPAR3	HMDB0252405
BRS3	HMDB0252405
PTGFR	HMDB0252405
HCRTR2	HMDB0252405
OPN5	HMDB0252405
FFAR4	HMDB0252405
AGTR2	HMDB0252405
OPN4	HMDB0252405
GPR21	HMDB0252405
HCRTR1	HMDB0252405
GPR3	HMDB0252405
NPY4R	HMDB0252405
CNR2	HMDB0252405
EDNRB	HMDB0252405
HRH2	HMDB0252405
ADRA1D	HMDB0252405
GPR150	HMDB0252405
GRPR	HMDB0252405
ADRA1A	HMDB0252405
GPR12	HMDB0252405
GPR78	HMDB0252405
DRD3	HMDB0252405
