HMDB,GENE,direction
HMDB0000295,MGAT4B,producing
HMDB0059597,MGAT3,producing
HMDB0000295,MGAT3,producing
HMDB0059597,MGAT5,producing
HMDB0000295,MGAT5,producing
HMDB0059597,MGAT2,producing
HMDB0000295,MGAT2,producing
HMDB0059597,C1GALT1,producing
HMDB0000295,C1GALT1,producing
HMDB0059597,ENTPD4,producing
HMDB0059597,ST6GALNAC1,producing
HMDB0000095,ST6GALNAC1,producing
HMDB0059597,ST3GAL3,producing
HMDB0000095,ST3GAL3,producing
HMDB0059597,UST,producing
HMDB0000061,UST,producing
HMDB0059597,HS3ST1,producing
HMDB0059597,HS3ST4,producing
HMDB0059597,HS3ST5,producing
HMDB0000061,HS3ST1,producing
HMDB0000061,HS3ST4,producing
HMDB0000061,HS3ST5,producing
HMDB0059597,HS3ST2,producing
HMDB0000061,HS3ST2,producing
HMDB0059597,HS3ST3A1,producing
HMDB0059597,HS3ST3B1,producing
HMDB0059597,HS3ST6,producing
HMDB0000061,HS3ST3A1,producing
HMDB0000061,HS3ST3B1,producing
HMDB0000061,HS3ST6,producing
HMDB0059597,CHST14,producing
HMDB0059597,CHST11,producing
HMDB0059597,CHST13,producing
HMDB0059597,CHST12,producing
HMDB0000061,CHST14,producing
HMDB0059597,CHST5,producing
HMDB0059597,CHST2,producing
HMDB0059597,CHST4,producing
HMDB0059597,CHST6,producing
HMDB0000061,CHST5,producing
HMDB0000061,CHST2,producing
HMDB0000061,CHST4,producing
HMDB0000061,CHST6,producing
HMDB0059597,CHST1,producing
HMDB0059597,CHST3,producing
HMDB0059597,CHST7,producing
HMDB0059597,LALBA,producing
HMDB0000186,B4GALT1,producing
HMDB0000186,B4GALT2,producing
HMDB0000186,LALBA,producing
HMDB0059597,B4GALT6,producing
HMDB0004841,B4GALT6,producing
HMDB0000173,B4GALT6,producing
HMDB0000211,PLD1,producing
HMDB0000187,PLD1,producing
HMDB0059597,MGAT4C,producing
HMDB0000295,MGAT4C,producing
HMDB0059597,KPNA6,producing
HMDB0059597,XPO7,producing
HMDB0059597,XPO6,producing
HMDB0001201,KPNA6,producing
HMDB0001201,XPO7,producing
HMDB0001201,XPO6,producing
HMDB0000302,SLC35A2,producing
HMDB0000288,SLC35A2,producing
HMDB0000290,SLC35D2,producing
HMDB0000288,SLC35D2,producing
HMDB0000304,SLC35A2,producing
HMDB0059597,SLC17A5,producing
HMDB0000230,SLC17A5,producing
HMDB0059597,ARSA,producing
HMDB0012321,ARSA,producing
HMDB0001448,ARSA,producing
HMDB0000127,SLC17A5,producing
HMDB0059597,SGSH,producing
HMDB0001448,SGSH,producing
HMDB0002704,SLC17A5,producing
HMDB0059597,HEXA,producing
HMDB0059597,HEXB,producing
HMDB0001448,HEXA,producing
HMDB0001448,HEXB,producing
HMDB0059597,IDS,producing
HMDB0001448,IDS,producing
HMDB0059597,ARSB,producing
HMDB0001448,ARSB,producing
HMDB0059597,CTSA,producing
HMDB0059597,GLB1,producing
HMDB0059597,GALNS,producing
HMDB0059597,NEU1,producing
HMDB0001448,CTSA,producing
HMDB0001448,GLB1,producing
HMDB0001448,GALNS,producing
HMDB0001448,NEU1,producing
HMDB0059597,GNS,producing
HMDB0001448,GNS,producing
HMDB0000067,CEL,producing
HMDB0000220,CEL,producing
HMDB0000220,LIPA,producing
HMDB0000827,CEL,producing
HMDB0000827,LIPA,producing
HMDB0000207,CEL,producing
HMDB0000207,LIPA,producing
HMDB0000673,CEL,producing
HMDB0000673,LIPA,producing
HMDB0001043,CEL,producing
HMDB0001043,LIPA,producing
HMDB0059597,GUSB,producing
HMDB0001931,GUSB,producing
HMDB0001518,GUSB,producing
HMDB0003073,CEL,producing
HMDB0003073,LIPA,producing
HMDB0003231,CEL,producing
HMDB0003231,LIPA,producing
HMDB0001999,CEL,producing
HMDB0001999,LIPA,producing
HMDB0002183,CEL,producing
HMDB0002183,LIPA,producing
HMDB0059597,NEU2,producing
HMDB0059597,NEU4,producing
HMDB0059597,NEU3,producing
HMDB0059597,TICRR,producing
HMDB0000230,TICRR,producing
HMDB0012321,NEU1,producing
HMDB0012321,NEU2,producing
HMDB0012321,NEU4,producing
HMDB0012321,NEU3,producing
HMDB0012321,TICRR,producing
HMDB0000638,CEL,producing
HMDB0000638,LIPA,producing
HMDB0000910,CEL,producing
HMDB0000910,LIPA,producing
HMDB0000806,CEL,producing
HMDB0000806,LIPA,producing
HMDB0062243,CEL,producing
HMDB0062243,LIPA,producing
HMDB0000521,CEL,producing
HMDB0000521,LIPA,producing
HMDB0000826,CEL,producing
HMDB0000826,LIPA,producing
HMDB0003229,CEL,producing
HMDB0003229,LIPA,producing
HMDB0002259,CEL,producing
HMDB0002259,LIPA,producing
HMDB0031046,CEL,producing
HMDB0031046,LIPA,producing
HMDB0000573,CEL,producing
HMDB0000573,LIPA,producing
HMDB0006270,CEL,producing
HMDB0006270,LIPA,producing
HMDB0000772,CEL,producing
HMDB0000772,LIPA,producing
HMDB0002212,CEL,producing
HMDB0002212,LIPA,producing
HMDB0002231,CEL,producing
HMDB0002231,LIPA,producing
HMDB0062436,CEL,producing
HMDB0062436,LIPA,producing
HMDB0002345,CEL,producing
HMDB0002345,LIPA,producing
HMDB0000944,CEL,producing
HMDB0000944,LIPA,producing
HMDB0002068,CEL,producing
HMDB0002068,LIPA,producing
HMDB0002884,CEL,producing
HMDB0002884,LIPA,producing
HMDB0001160,CEL,producing
HMDB0001160,LIPA,producing
HMDB0002003,CEL,producing
HMDB0002003,LIPA,producing
HMDB0002368,CEL,producing
HMDB0002368,LIPA,producing
HMDB0002356,CEL,producing
HMDB0002356,LIPA,producing
HMDB0001388,CEL,producing
HMDB0001388,LIPA,producing
HMDB0006547,CEL,producing
HMDB0006547,LIPA,producing
HMDB0002177,CEL,producing
HMDB0002177,LIPA,producing
HMDB0006528,CEL,producing
HMDB0006528,LIPA,producing
HMDB0006323,CEL,producing
HMDB0006323,LIPA,producing
HMDB0013025,CEL,producing
HMDB0013025,LIPA,producing
HMDB0060039,CEL,producing
HMDB0060039,LIPA,producing
HMDB0002823,CEL,producing
HMDB0002823,LIPA,producing
HMDB0002925,CEL,producing
HMDB0002925,LIPA,producing
HMDB0002226,CEL,producing
HMDB0002226,LIPA,producing
HMDB0006322,CEL,producing
HMDB0006322,LIPA,producing
HMDB0013123,CEL,producing
HMDB0013123,LIPA,producing
HMDB0005060,CEL,producing
HMDB0005060,LIPA,producing
HMDB0061714,CEL,producing
HMDB0061714,LIPA,producing
HMDB0001275,CRAT,producing
HMDB0001275,ACADM,producing
HMDB0001275,MYO5B,producing
HMDB0001374,ACAA1,producing
HMDB0001374,SCP2,producing
HMDB0001374,MYO5B,producing
HMDB0000824,CRAT,producing
HMDB0006469,CPT2,producing
HMDB0002111,ACAA2,producing
HMDB0002111,ACAA1,producing
HMDB0002013,CROT,producing
HMDB0000705,CROT,producing
HMDB0001423,FAR2,producing
HMDB0001423,FAR1,producing
HMDB0062190,GNPAT,producing
HMDB0006368,ACAA1,producing
HMDB0001206,MYO5B,producing
HMDB0004258,MYO5B,producing
HMDB0001114,MYO5B,producing
HMDB0002845,MYO5B,producing
HMDB0001088,MYO5B,producing
HMDB0062221,ACAA1,producing
HMDB0062221,MYO5B,producing
HMDB0062217,ACAA1,producing
HMDB0062217,MYO5B,producing
HMDB0001322,MYO5B,producing
HMDB0304118,MYO5B,producing
HMDB0006521,ACAA1,producing
HMDB0006521,MYO5B,producing
HMDB0006532,MYO5B,producing
HMDB0001206,SAT1,producing
HMDB0001206,SAT2,producing
HMDB0001257,SAT1,producing
HMDB0001257,SAT2,producing
HMDB0000990,CYP17A1,producing
HMDB0006773,CYP17A1,producing
HMDB0000990,CAT,producing
HMDB0001201,AK3,producing
HMDB0003377,SUCLG1,producing
HMDB0003377,SUCLA2,producing
HMDB0060124,SUCLG1,producing
HMDB0060124,SUCLA2,producing
HMDB0001341,RRM2B,producing
HMDB0001341,RRM1,producing
HMDB0001341,RRM2,producing
HMDB0003377,SUCLG2,producing
HMDB0060124,SUCLG2,producing
HMDB0000012,NT5M,producing
HMDB0001429,NT5C1B-RDH14,producing
HMDB0000050,NT5C1B-RDH14,producing
HMDB0001429,OXSM,producing
HMDB0001206,AACS,producing
HMDB0001256,SAT1,producing
HMDB0001256,SAT2,producing
HMDB0001206,OGA,producing
HMDB0001206,CREBBP,producing
HMDB0001206,NCOA1,producing
HMDB0001206,NCOA3,producing
HMDB0001206,KAT6A,producing
HMDB0001206,EP300,producing
HMDB0001206,KAT8,producing
HMDB0001206,KAT2A,producing
HMDB0001206,KAT2B,producing
HMDB0001206,GTF3C4,producing
HMDB0001206,HAT1,producing
HMDB0001206,CDY2B,producing
HMDB0001206,ELP3,producing
HMDB0001206,CLOCK,producing
HMDB0001206,KAT7,producing
HMDB0001206,KAT6B,producing
HMDB0001206,CDY1,producing
HMDB0001206,CDY1B,producing
HMDB0001206,KAT5,producing
HMDB0001206,CDY2A,producing
HMDB0001206,NAT2,producing
HMDB0001206,NAT1,producing
HMDB0003012,NAT2,producing
HMDB0003012,NAT1,producing
HMDB0001206,SLC33A1,producing
HMDB0001064,ACSL3,producing
HMDB0001064,ACSL4,producing
HMDB0001064,ACSL1,producing
HMDB0001064,ACSL5,producing
HMDB0001064,ACSL6,producing
HMDB0006532,ACSL3,producing
HMDB0006532,ACSL4,producing
HMDB0006532,ACSL1,producing
HMDB0006532,ACSL5,producing
HMDB0006532,ACSL6,producing
HMDB0000250,CDS1,producing
HMDB0000250,CDS2,producing
HMDB0000212,NAGA,producing
HMDB0004968,NAGA,producing
HMDB0004852,HEXA,producing
HMDB0004852,HEXB,producing
HMDB0004852,HEXD,producing
HMDB0000212,GM2A,producing
HMDB0004852,GM2A,producing
HMDB0004921,HEXA,producing
HMDB0004921,HEXB,producing
HMDB0000215,ENGASE,producing
HMDB0000215,CHIA,producing
HMDB0000215,MANSC1,producing
HMDB0000215,CHIT1,producing
HMDB0000215,CHI3L1,producing
HMDB0000803,CHIA,producing
HMDB0000803,MANSC1,producing
HMDB0000803,CHIT1,producing
HMDB0000803,CHI3L1,producing
HMDB0000215,NAGPA,producing
HMDB0000215,GUSB,producing
HMDB0000215,NAGLU,producing
HMDB0060071,HEXA,producing
HMDB0060071,HEXB,producing
HMDB0002111,B3GNT3,producing
HMDB0000042,PIGL,producing
HMDB0000696,ACY1,producing
HMDB0000168,ACY3,producing
HMDB0000042,CLYBL,producing
HMDB0000223,CLYBL,producing
HMDB0000895,SLC22A1,producing
HMDB0000094,SLC13A2,producing
HMDB0000094,SLC13A3,producing
HMDB0000094,SLC7A6,producing
HMDB0000263,SLC25A1,producing
HMDB0304312,PGM2,producing
HMDB0304312,PMM1,producing
HMDB0304312,PMM2,producing
HMDB0000117,NEU2,producing
HMDB0004910,NEU2,producing
HMDB0004897,NEU2,producing
HMDB0000230,CTSA,producing
HMDB0000230,GLB1,producing
HMDB0000230,GALNS,producing
HMDB0000117,NEU1,producing
HMDB0000117,NEU3,producing
HMDB0000985,DBT,producing
HMDB0001248,ETFB,producing
HMDB0001248,ETFA,producing
HMDB0001248,ACADSB,producing
HMDB0001248,ACADM,producing
HMDB0001248,ACOX1,producing
HMDB0001248,ACADL,producing
HMDB0001248,ETFDH,producing
HMDB0059661,ETFB,producing
HMDB0059661,ETFA,producing
HMDB0059661,ETFDH,producing
HMDB0002054,ACADSB,producing
HMDB0002054,ACADM,producing
HMDB0002054,ACADS,producing
HMDB0059661,ACADSB,producing
HMDB0059661,ACADM,producing
HMDB0059661,ACADS,producing
HMDB0001011,ACADM,producing
HMDB0001011,ACAD8,producing
HMDB0001197,CHDH,producing
HMDB0001197,DMGDH,producing
HMDB0001070,ACADS,producing
HMDB0002307,ACADSB,producing
HMDB0002307,ACAD10,producing
HMDB0002307,ACADS,producing
HMDB0002307,ACAD11,producing
HMDB0002307,ACAD8,producing
HMDB0002307,ACAD9,producing
HMDB0001197,SARDH,producing
HMDB0000123,SARDH,producing
HMDB0001533,SARDH,producing
HMDB0001197,SDHA,producing
HMDB0001197,SDHD,producing
HMDB0001197,SDHC,producing
HMDB0001197,SDHB,producing
HMDB0001168,ACADM,producing
HMDB0001168,ACOX1,producing
HMDB0303998,ACADM,producing
HMDB0303998,ECHS1,producing
HMDB0003936,ACADM,producing
HMDB0003936,ECHS1,producing
HMDB0003934,HADHA,producing
HMDB0003934,ACADVL,producing
HMDB0003932,HADHA,producing
HMDB0003932,ACADVL,producing
HMDB0006529,ACADM,producing
HMDB0006529,ACAD9,producing
HMDB0006529,ACADVL,producing
HMDB0006529,ACADL,producing
HMDB0006533,ACADM,producing
HMDB0006533,ACAD9,producing
HMDB0006533,ACADVL,producing
HMDB0006533,ACADL,producing
HMDB0003946,ACAD9,producing
HMDB0003946,ACADVL,producing
HMDB0304089,ACADM,producing
HMDB0304089,ACAD9,producing
HMDB0304089,ACADVL,producing
HMDB0304089,ACADL,producing
HMDB0003948,ACAD9,producing
HMDB0003950,ACADM,producing
HMDB0003950,ACAD9,producing
HMDB0001197,ECH1,producing
HMDB0001197,ECI1,producing
HMDB0001197,ECI2,producing
HMDB0011123,ECH1,producing
HMDB0001088,CPT2,producing
HMDB0059661,IVD,producing
HMDB0001011,ACADS,producing
HMDB0006533,ACOX1,producing
HMDB0000243,DAO,producing
HMDB0004225,DAO,producing
HMDB0003125,ACAD9,producing
HMDB0006889,ACAD9,producing
HMDB0304089,ACOX1,producing
HMDB0304089,ACOX3,producing
HMDB0012135,AOC1,producing
HMDB0013076,AOC1,producing
HMDB0003125,ACOX2,producing
HMDB0062535,ACOX1,producing
HMDB0062535,ACOX2,producing
HMDB0062535,ACOX3,producing
HMDB0006260,ACOX2,producing
HMDB0006889,ACOX1,producing
HMDB0006889,ACOX2,producing
HMDB0006889,ACOX3,producing
HMDB0011123,ACOX1,producing
HMDB0011123,ACOX2,producing
HMDB0011123,ACOX3,producing
HMDB0003125,ECH1,producing
HMDB0012576,ACOX1,producing
HMDB0012576,ACOX3,producing
HMDB0006895,ACOX2,producing
HMDB0006529,ACOX1,producing
HMDB0006529,ACOX3,producing
HMDB0003950,ACOX1,producing
HMDB0003950,ACOX3,producing
HMDB0003125,ALOX5,producing
HMDB0000214,SLC7A2,producing
HMDB0000214,SLC7A1,producing
HMDB0000214,SLC7A3,producing
HMDB0000214,SLC7A9,producing
HMDB0000904,SLC7A9,producing
HMDB0000123,SLC7A9,producing
HMDB0000641,SLC7A9,producing
HMDB0000187,SLC7A9,producing
HMDB0000696,SLC7A9,producing
HMDB0000929,SLC7A9,producing
HMDB0000159,SLC7A9,producing
HMDB0000158,SLC7A9,producing
HMDB0000574,SLC7A9,producing
HMDB0000162,SLC7A9,producing
HMDB0000168,SLC7A9,producing
HMDB0000883,SLC7A9,producing
HMDB0000167,SLC7A9,producing
HMDB0000719,SLC7A9,producing
HMDB0000172,SLC7A9,producing
HMDB0000214,SLC3A1,producing
HMDB0000161,SLC3A1,producing
HMDB0000161,SLC7A9,producing
HMDB0000687,SLC3A1,producing
HMDB0000687,SLC7A9,producing
HMDB0001248,ACOX2,producing
HMDB0002178,ACOX2,producing
HMDB0001248,ACOX3,producing
HMDB0001168,ACOX3,producing
HMDB0006895,AMACR,producing
HMDB0002111,AMACR,producing
HMDB0006895,HSD17B4,producing
HMDB0002178,HSD17B4,producing
HMDB0002178,AMACR,producing
HMDB0002111,ECH1,producing
HMDB0002009,ECH1,producing
HMDB0000217,HSD17B4,producing
HMDB0002111,ACOT2,producing
HMDB0002111,ACOT4,producing
HMDB0002111,ACOT7,producing
HMDB0002111,PPT1,producing
HMDB0002111,ACOT1,producing
HMDB0002111,PPT2,producing
HMDB0006523,ACOT2,producing
HMDB0006523,ACOT4,producing
HMDB0006523,ACOT7,producing
HMDB0006523,PPT1,producing
HMDB0006523,ACOT1,producing
HMDB0006523,PPT2,producing
HMDB0000201,SLC25A20,producing
HMDB0000062,SLC25A20,producing
HMDB0001275,AACS,producing
HMDB0001586,NUDT5,producing
HMDB0006330,NUDT5,producing
HMDB0001521,ACSL3,producing
HMDB0006497,ACSL3,producing
HMDB0006497,ACSL4,producing
HMDB0006497,ACSL1,producing
HMDB0001114,ACSL3,producing
HMDB0001114,ACSL1,producing
HMDB0001114,ACSL5,producing
HMDB0006529,ACSL1,producing
HMDB0001322,ACSL3,producing
HMDB0001322,ACSL4,producing
HMDB0001322,ACSL1,producing
HMDB0001322,ACSBG2,producing
HMDB0001064,ACSBG2,producing
HMDB0006368,ACSL3,producing
HMDB0006368,ACSL4,producing
HMDB0006368,ACSL1,producing
HMDB0006368,ACSL5,producing
HMDB0006368,ACSBG2,producing
HMDB0006368,ACSL6,producing
HMDB0006290,ACSL1,producing
HMDB0006519,ACSL1,producing
HMDB0002057,SLC27A2,producing
HMDB0004258,ACSL1,producing
HMDB0003947,ACSL1,producing
HMDB0006523,ACSL3,producing
HMDB0006523,ACSL4,producing
HMDB0006523,ACSL1,producing
HMDB0006523,ACSBG2,producing
HMDB0060311,ACSL1,producing
HMDB0001359,SLC27A2,producing
HMDB0006513,ACSL1,producing
HMDB0006267,ACSL1,producing
HMDB0060239,ACSL1,producing
HMDB0062221,ACSL1,producing
HMDB0006516,ACSL1,producing
HMDB0006243,ACSL1,producing
HMDB0006459,ACSL1,producing
HMDB0001070,ACSL3,producing
HMDB0002325,SLC27A5,producing
HMDB0000045,SLC25A17,producing
HMDB0000538,SLC25A17,producing
HMDB0006533,SLC27A2,producing
HMDB0006533,ACSL3,producing
HMDB0006533,ACSL4,producing
HMDB0006533,ACSL1,producing
HMDB0006533,ACSL5,producing
HMDB0006533,ACSBG2,producing
HMDB0006533,ACSL6,producing
HMDB0001114,SLC27A2,producing
HMDB0001114,ACSL4,producing
HMDB0001114,ACSBG2,producing
HMDB0001114,ACSL6,producing
HMDB0000045,SLC27A6,producing
HMDB0000250,SLC27A6,producing
HMDB0001064,SLC27A4,producing
HMDB0001322,SLC27A4,producing
HMDB0001338,SLC27A4,producing
HMDB0006523,SLC27A4,producing
HMDB0006523,SLC27A1,producing
HMDB0060239,SLC27A2,producing
HMDB0060239,SLC27A1,producing
HMDB0000045,APRT,producing
HMDB0000250,APRT,producing
HMDB0006532,ACSBG2,producing
HMDB0013037,ACSM1,producing
HMDB0013037,ACSM3,producing
HMDB0013037,ACSM2B,producing
HMDB0013037,ACSM5,producing
HMDB0013037,ACSM2A,producing
HMDB0013037,ACSM4,producing
HMDB0002845,ACSM1,producing
HMDB0002845,ACSM3,producing
HMDB0002845,ACSM2B,producing
HMDB0002845,ACSM5,producing
HMDB0002845,ACSM2A,producing
HMDB0002845,ACSM4,producing
HMDB0012969,ACSM1,producing
HMDB0012969,ACSM3,producing
HMDB0012969,ACSM2B,producing
HMDB0012969,ACSM5,producing
HMDB0012969,ACSM2A,producing
HMDB0012969,ACSM4,producing
HMDB0013028,ACSM1,producing
HMDB0013028,ACSM3,producing
HMDB0013028,ACSM2B,producing
HMDB0013028,ACSM5,producing
HMDB0013028,ACSM2A,producing
HMDB0013028,ACSM4,producing
HMDB0006404,ACSM1,producing
HMDB0006404,ACSM3,producing
HMDB0006404,ACSM2B,producing
HMDB0006404,ACSM5,producing
HMDB0006404,ACSM2A,producing
HMDB0006404,ACSM4,producing
HMDB0013114,ACSM1,producing
HMDB0013114,ACSM3,producing
HMDB0013114,ACSM2B,producing
HMDB0013114,ACSM5,producing
HMDB0013114,ACSM2A,producing
HMDB0013114,ACSM4,producing
HMDB0003571,SLC27A2,producing
HMDB0003571,ACSL3,producing
HMDB0003571,ACSL4,producing
HMDB0003571,ACSL1,producing
HMDB0003571,ACSL5,producing
HMDB0003571,ACSBG2,producing
HMDB0003571,ACSL6,producing
HMDB0003571,ACSBG1,producing
HMDB0013109,SLC27A2,producing
HMDB0013109,ACSL3,producing
HMDB0013109,ACSL4,producing
HMDB0013109,ACSL1,producing
HMDB0013109,ACSL5,producing
HMDB0013109,ACSBG2,producing
HMDB0013109,ACSL6,producing
HMDB0013109,ACSBG1,producing
HMDB0006521,SLC27A2,producing
HMDB0006521,ACSL3,producing
HMDB0006521,ACSL4,producing
HMDB0006521,ACSL1,producing
HMDB0006521,ACSL5,producing
HMDB0006521,ACSBG2,producing
HMDB0006521,ACSL6,producing
HMDB0006521,ACSBG1,producing
HMDB0062217,SLC27A2,producing
HMDB0062217,ACSL3,producing
HMDB0062217,ACSL4,producing
HMDB0062217,ACSL1,producing
HMDB0062217,ACSL5,producing
HMDB0062217,ACSBG2,producing
HMDB0062217,ACSL6,producing
HMDB0062217,ACSBG1,producing
HMDB0062220,SLC27A2,producing
HMDB0062220,ACSL3,producing
HMDB0062220,ACSL4,producing
HMDB0062220,ACSL1,producing
HMDB0062220,ACSL5,producing
HMDB0062220,ACSBG2,producing
HMDB0062220,ACSL6,producing
HMDB0062220,ACSBG1,producing
HMDB0060305,SLC27A2,producing
HMDB0000045,YARS1,producing
HMDB0000045,YARS2,producing
HMDB0000250,YARS1,producing
HMDB0000045,AARS1,producing
HMDB0000045,AARS2,producing
HMDB0000250,AARS1,producing
HMDB0000045,RARS1,producing
HMDB0000045,RARS2,producing
HMDB0000250,RARS1,producing
HMDB0000045,NARS1,producing
HMDB0000045,NARS2,producing
HMDB0000250,NARS1,producing
HMDB0000045,DARS1,producing
HMDB0000250,DARS1,producing
HMDB0000045,CARS1,producing
HMDB0000045,CARS2,producing
HMDB0000250,CARS1,producing
HMDB0000045,QARS1,producing
HMDB0000250,QARS1,producing
HMDB0000045,EPRS1,producing
HMDB0000250,EPRS1,producing
HMDB0000045,GARS1,producing
HMDB0000250,GARS1,producing
HMDB0000045,HARS2,producing
HMDB0000045,HARS1,producing
HMDB0000250,HARS1,producing
HMDB0000045,IARS2,producing
HMDB0000045,IARS1,producing
HMDB0000250,IARS1,producing
HMDB0000045,LARS2,producing
HMDB0000045,LARS1,producing
HMDB0000250,LARS1,producing
HMDB0000045,KARS1,producing
HMDB0000250,KARS1,producing
HMDB0000045,MARS1,producing
HMDB0000045,MARS2,producing
HMDB0000250,MARS1,producing
HMDB0000045,FARSB,producing
HMDB0000045,FARS2,producing
HMDB0000045,FARSA,producing
HMDB0000045,PARS2,producing
HMDB0000045,SARS1,producing
HMDB0000045,SARS2,producing
HMDB0000250,SARS1,producing
HMDB0000045,TARS1,producing
HMDB0000045,TARS2,producing
HMDB0000045,TARS3,producing
HMDB0000250,TARS1,producing
HMDB0000250,TARS3,producing
HMDB0000045,WARS2,producing
HMDB0000045,WARS1,producing
HMDB0000250,WARS1,producing
HMDB0000045,VARS2,producing
HMDB0000045,VARS1,producing
HMDB0000250,VARS1,producing
HMDB0000045,LIPT1,producing
HMDB0000045,HECW1,producing
HMDB0000045,MYCBP2,producing
HMDB0000045,MYLIP,producing
HMDB0000045,UBE3C,producing
HMDB0000045,RNF216,producing
HMDB0000045,UBR7,producing
HMDB0000045,RNF14,producing
HMDB0000045,UBR2,producing
HMDB0000045,UBA6,producing
HMDB0000045,UHRF1,producing
HMDB0000045,RNF19A,producing
HMDB0000045,NEDD4L,producing
HMDB0000045,NEDD4,producing
HMDB0000045,RNF126,producing
HMDB0000045,RAD18,producing
HMDB0000045,HLTF,producing
HMDB0000045,UBE2D1,producing
HMDB0000045,CHFR,producing
HMDB0000045,MKRN2,producing
HMDB0000045,UBE2T,producing
HMDB0000045,UBE2A,producing
HMDB0000045,UBE2K,producing
HMDB0000045,ITCH,producing
HMDB0000045,UBE2D4,producing
HMDB0000045,CNOT4,producing
HMDB0000045,RNF13,producing
HMDB0000045,HACE1,producing
HMDB0000045,HUWE1,producing
HMDB0000045,BRAP,producing
HMDB0000045,MUL1,producing
HMDB0000045,RNF31,producing
HMDB0000045,HECTD1,producing
HMDB0000045,MARCHF2,producing
HMDB0000045,CDC34,producing
HMDB0000045,CCNB1IP1,producing
HMDB0000045,RNF125,producing
HMDB0000045,MIB1,producing
HMDB0000045,MID1,producing
HMDB0000045,UBE2NL,producing
HMDB0000045,MGRN1,producing
HMDB0000045,STUB1,producing
HMDB0000045,UBE2I,producing
HMDB0000045,RNF40,producing
HMDB0000045,HERC1,producing
HMDB0000045,UBE2W,producing
HMDB0000045,UBR5,producing
HMDB0000045,CBLL1,producing
HMDB0000045,NRF1,producing
HMDB0000045,UBE2R2,producing
HMDB0000045,NEURL1,producing
HMDB0000045,UBE2S,producing
HMDB0000045,RNF167,producing
HMDB0000045,SMURF2,producing
HMDB0000045,UBE2D3,producing
HMDB0000045,PRPF19,producing
HMDB0000045,UBE4A,producing
HMDB0000045,CBL,producing
HMDB0000045,RNF8,producing
HMDB0000045,RNF130,producing
HMDB0000045,UBE3A,producing
HMDB0000045,CBLB,producing
HMDB0000045,FANCL,producing
HMDB0000045,BIRC6,producing
HMDB0000045,RNF19B,producing
HMDB0000045,RNF146,producing
HMDB0000045,UBE2B,producing
HMDB0000045,TRIM32,producing
HMDB0000045,RNF2,producing
HMDB0000045,RNF115,producing
HMDB0000045,RBBP6,producing
HMDB0000045,WWP1,producing
HMDB0000045,HECTD3,producing
HMDB0000045,UBA2,producing
HMDB0000045,UBR4,producing
HMDB0000045,HERC2,producing
HMDB0000045,UBE2M,producing
HMDB0000045,UBE4B,producing
HMDB0000045,UBA1,producing
HMDB0000045,UBE2D2,producing
HMDB0000045,TRAF7,producing
HMDB0000045,TRIM5,producing
HMDB0000045,UBE2G1,producing
HMDB0000045,RNF128,producing
HMDB0000045,MKRN1,producing
HMDB0000045,RNF138,producing
HMDB0000045,MDM2,producing
HMDB0000045,MARCHF7,producing
HMDB0000045,RNF144B,producing
HMDB0000045,BARD1,producing
HMDB0000045,HECW2,producing
HMDB0000045,HERC3,producing
