	HMDB	GENE	direction	Source
22090	HMDB0000122	GAA	producing	Recon
22102	HMDB0000288	DPAGT1	producing	Recon
22103	HMDB0000288	SLC35A3	producing	Recon
22104	HMDB0000288	SLC35B4	producing	Recon
22109	HMDB0000288	SLC35D1	producing	Recon
22112	HMDB0000288	GNPTAB	producing	Recon
22113	HMDB0000131	ABHD12	producing	Recon
22114	HMDB0000131	ABHD6	producing	Recon
22116	HMDB0000133	SLC29A1	producing	Recon
22117	HMDB0000133	SLC29A2	producing	Recon
22118	HMDB0000133	SLC29A3	producing	Recon
22119	HMDB0003337	PRDX3	producing	Recon
22120	HMDB0000132	SLC29A2	producing	Recon
22125	HMDB0000177	SLC38A4	producing	Recon
22129	HMDB0000177	SLC7A1	producing	Recon
22138	HMDB0000157	SLC29A3	producing	Recon
22139	HMDB0000157	SLC29A2	producing	Recon
22145	HMDB0000158	SLC16A10	producing	Recon
22146	HMDB0000158	SLC3A2	producing	Recon
22147	HMDB0000158	SLC7A8	producing	Recon
22148	HMDB0000172	SLC43A2	producing	Recon
22149	HMDB0000172	SLC43A1	producing	Recon
22150	HMDB0000172	SLC3A2	producing	Recon
22151	HMDB0000172	SLC7A8	producing	Recon
22153	HMDB0000190	AQP9	producing	Recon
22157	HMDB0000687	CMA1	producing	Recon
22158	HMDB0000159	CMA1	producing	Recon
22159	HMDB0000687	CPA1	producing	Recon
22160	HMDB0000687	CPA2	producing	Recon
22161	HMDB0000687	CPA6	producing	Recon
22162	HMDB0000687	CPA5	producing	Recon
22167	HMDB0000687	TPSAB1	producing	Recon
22168	HMDB0000687	TPSB2	producing	Recon
22169	HMDB0000687	TPSD1	producing	Recon
22170	HMDB0000883	SLC3A2	producing	Recon
22171	HMDB0000687	SLC43A2	producing	Recon
22172	HMDB0000687	SLC7A8	producing	Recon
22175	HMDB0000086	ASPG	producing	Recon
22176	HMDB0000086	PLB1	producing	Recon
22177	HMDB0000086	LYPLA2	producing	Recon
22178	HMDB0000086	PNPLA6	producing	Recon
22179	HMDB0000086	PLA2G15	producing	Recon
22180	HMDB0000086	LYPLA1	producing	Recon
22181	HMDB0000086	PNPLA7	producing	Recon
22182	HMDB0000086	PNPLA8	producing	Recon
22183	HMDB0000086	CLCF1	producing	Recon
22207	HMDB0000929	SLC16A10	producing	Recon
22208	HMDB0000929	SLC36A4	producing	Recon
22251	HMDB0000883	SLC7A8	producing	Recon
22252	HMDB0000159	SLC16A10	producing	Recon
22253	HMDB0000159	SLC43A2	producing	Recon
22254	HMDB0000159	SLC43A1	producing	Recon
22266	HMDB0000162	SLC36A4	producing	Recon
22272	HMDB0000220	AGPS	producing	Recon
22273	HMDB0000232	SLC22A6	producing	Recon
22299	HMDB0000289	SLC22A12	producing	Recon
22300	HMDB0000190	SLC22A12	producing	Recon
22301	HMDB0000294	LPO	producing	Recon
22303	HMDB0000294	TPO	producing	Recon
22304	HMDB0000294	PRDX6	producing	Recon
22307	HMDB0000294	SLC5A5	producing	Recon
22308	HMDB0000294	SLC14A1	producing	Recon
22309	HMDB0000294	SLC14A2	producing	Recon
22310	HMDB0000294	ALLC	producing	Recon
22311	HMDB0000883	SLC43A2	producing	Recon
22312	HMDB0000883	SLC43A1	producing	Recon
22344	HMDB0000904	SLC7A2	producing	Recon
22397	HMDB0000357	AMACR	producing	Recon
22398	HMDB0000294	MPO	producing	Recon
22784	HMDB0000247	ARCN1	producing	Recon
22785	HMDB0000247	COPE	producing	Recon
22786	HMDB0000247	COPA	producing	Recon
22787	HMDB0000247	COPB1	producing	Recon
22788	HMDB0000247	COPG2	producing	Recon
22789	HMDB0000247	COPG1	producing	Recon
22790	HMDB0000247	COPB2	producing	Recon
22824	HMDB0000904	SFXN3	producing	Recon
22842	HMDB0000538	FPGS	degrading	Recon
22843	HMDB0000148	FPGS	degrading	Recon
22859	HMDB0000538	ABCB1	degrading	Recon
22888	HMDB0000902	ALDH3A1	degrading	Recon
22889	HMDB0000902	ALDH3B2	degrading	Recon
22890	HMDB0000902	ALDH1A3	degrading	Recon
22891	HMDB0000902	ALDH3B1	degrading	Recon
22934	HMDB0000538	ABCC1	degrading	Recon
22945	HMDB0000538	SLC18A1	degrading	Recon
22946	HMDB0000538	SLC18A2	degrading	Recon
22953	HMDB0000538	SLC18A3	degrading	Recon
22954	HMDB0000895	SLC18A3	degrading	Recon
22957	HMDB0000263	NANS	degrading	Recon
22976	HMDB0000050	ADA	degrading	Recon
22986	HMDB0000902	ALDH1A1	degrading	Recon
22987	HMDB0000902	ALDH1A2	degrading	Recon
22988	HMDB0000902	ALDH7A1	degrading	Recon
22989	HMDB0000902	ALDH9A1	degrading	Recon
22990	HMDB0000902	ALDH3A2	degrading	Recon
23023	HMDB0000045	AMPD2	degrading	Recon
23024	HMDB0000045	AMPD1	degrading	Recon
23025	HMDB0000045	AMPD3	degrading	Recon
23031	HMDB0000538	ASNS	degrading	Recon
23032	HMDB0000191	ASNS	degrading	Recon
23033	HMDB0000641	ASNS	degrading	Recon
23056	HMDB0000538	ATP6V0A4	degrading	Recon
23057	HMDB0000538	ATP6V0B	degrading	Recon
23058	HMDB0000538	ATP6V0C	degrading	Recon
23059	HMDB0000538	ATP6V0E1	degrading	Recon
23060	HMDB0000538	ATP6V0D2	degrading	Recon
23061	HMDB0000538	ATP6V0D1	degrading	Recon
23062	HMDB0000538	ATP6V0A1	degrading	Recon
23063	HMDB0000538	TCIRG1	degrading	Recon
23064	HMDB0000538	ATP6V0A2	degrading	Recon
23065	HMDB0000538	ATP6V1D	degrading	Recon
23066	HMDB0000538	ATP6V1F	degrading	Recon
23067	HMDB0000538	ATP6V1E1	degrading	Recon
23068	HMDB0000538	ATP6V1C2	degrading	Recon
23069	HMDB0000538	ATP6V1A	degrading	Recon
23070	HMDB0000538	ATP6V1H	degrading	Recon
23071	HMDB0000538	ATP6V1G1	degrading	Recon
23072	HMDB0000538	ATP6V1B2	degrading	Recon
23073	HMDB0000538	ATP6V1G3	degrading	Recon
23074	HMDB0000538	ATP6V1B1	degrading	Recon
23075	HMDB0000538	ATP6V1E2	degrading	Recon
23076	HMDB0000538	ATP6V1G2	degrading	Recon
23077	HMDB0000538	ATP6V1C1	degrading	Recon
23079	HMDB0000538	SLC32A1	degrading	Recon
23089	HMDB0000538	ABCC2	degrading	Recon
23090	HMDB0000538	ABCC3	degrading	Recon
23099	HMDB0000538	SLC5A6	degrading	Recon
23108	HMDB0000538	ATP2B3	degrading	Recon
23109	HMDB0000538	ATP2B2	degrading	Recon
23110	HMDB0000538	ATP2B1	degrading	Recon
23111	HMDB0000538	ATP2B4	degrading	Recon
23119	HMDB0000538	ABCB11	degrading	Recon
23123	HMDB0000538	ABCA1	degrading	Recon
23130	HMDB0000089	CDA	degrading	Recon
23131	HMDB0000089	AICDA	degrading	Recon
23152	HMDB0000538	ABCC4	degrading	Recon
23180	HMDB0000112	SLC32A1	degrading	Recon
23186	HMDB0000538	SLC17A6	degrading	Recon
23187	HMDB0000538	SLC17A8	degrading	Recon
23188	HMDB0000538	SLC17A7	degrading	Recon
23189	HMDB0000148	SLC17A6	degrading	Recon
23190	HMDB0000148	SLC17A8	degrading	Recon
23191	HMDB0000148	SLC17A7	degrading	Recon
23192	HMDB0000123	SLC32A1	degrading	Recon
23195	HMDB0000132	GDA	degrading	Recon
23203	HMDB0000538	ATP4A	degrading	Recon
23204	HMDB0000538	ATP4B	degrading	Recon
23214	HMDB0000684	KYNU	degrading	Recon
23236	HMDB0000902	MAOB	degrading	Recon
23250	HMDB0000538	MAT1A	degrading	Recon
23251	HMDB0000538	MAT2B	degrading	Recon
23252	HMDB0000538	MAT2A	degrading	Recon
23253	HMDB0000696	MAT1A	degrading	Recon
23254	HMDB0000696	MAT2B	degrading	Recon
23255	HMDB0000696	MAT2A	degrading	Recon
23296	HMDB0000812	ASPA	degrading	Recon
23297	HMDB0000812	ACY3	degrading	Recon
23306	HMDB0000538	ATP1B1	degrading	Recon
23307	HMDB0000538	ATP1A3	degrading	Recon
23308	HMDB0000538	ATP1A2	degrading	Recon
23309	HMDB0000538	ATP1B4	degrading	Recon
23310	HMDB0000538	ATP1B3	degrading	Recon
23311	HMDB0000538	ATP1A1	degrading	Recon
23312	HMDB0000538	ATP1A4	degrading	Recon
23313	HMDB0000538	ATP1B2	degrading	Recon
23357	HMDB0000538	ATP10A	degrading	Recon
23361	HMDB0000538	ABCB4	degrading	Recon
23424	HMDB0000538	ATP8A1	degrading	Recon
23489	HMDB0000538	SLC52A3	degrading	Recon
23490	HMDB0000244	SLC52A3	degrading	Recon
23504	HMDB0000538	SEPHS1	degrading	Recon
23505	HMDB0000538	SEPHS2	degrading	Recon
23542	HMDB0001341	ENTPD1	degrading	Recon
23543	HMDB0001341	ENTPD3	degrading	Recon
23544	HMDB0001341	ENTPD8	degrading	Recon
23558	HMDB0000125	GGT5	degrading	Recon
23559	HMDB0000125	GGT1	degrading	Recon
23560	HMDB0000125	GGTLC1	degrading	Recon
23561	HMDB0000125	GGT2	degrading	Recon
23562	HMDB0000125	LOC102724197	degrading	Recon
23563	HMDB0000125	GGT7	degrading	Recon
23564	HMDB0000125	GGT6	degrading	Recon
23565	HMDB0000125	GGTLC2	degrading	Recon
23572	HMDB0000902	XDH	degrading	Recon
23573	HMDB0000157	XDH	degrading	Recon
23577	HMDB0000902	CMAHP	degrading	Recon
23616	HMDB0000902	ALDH1B1	degrading	Recon
23617	HMDB0000902	ALDH2	degrading	Recon
23646	HMDB0000220	ABCA1	degrading	Recon
23647	HMDB0000207	ABCA1	degrading	Recon
23649	HMDB0000673	ABCA1	degrading	Recon
23654	HMDB0003229	ABCA1	degrading	Recon
23657	HMDB0000806	ABCA1	degrading	Recon
23659	HMDB0000538	ABCC5	degrading	Recon
23660	HMDB0000125	ABCC5	degrading	Recon
23661	HMDB0000289	ABCC4	degrading	Recon
23663	HMDB0000538	ABCD1	degrading	Recon
23665	HMDB0000220	ABCD1	degrading	Recon
23672	HMDB0000538	ABCD3	degrading	Recon
23723	HMDB0000538	ABCD2	degrading	Recon
23743	HMDB0000538	SLC23A1	degrading	Recon
23744	HMDB0000538	SLC23A2	degrading	Recon
23745	HMDB0000044	SLC23A1	degrading	Recon
23746	HMDB0000044	SLC23A2	degrading	Recon
23748	HMDB0000538	SLC5A1	degrading	Recon
23750	HMDB0000122	SLC5A1	degrading	Recon
23761	HMDB0000538	ABCC11	degrading	Recon
23764	HMDB0000538	ABCA8	degrading	Recon
23769	HMDB0000538	ABCG2	degrading	Recon
23779	HMDB0000538	ABCA3	degrading	Recon
23782	HMDB0000538	ABCA4	degrading	Recon
23796	HMDB0000538	SLC52A2	degrading	Recon
23797	HMDB0000538	SLC52A1	degrading	Recon
23798	HMDB0000244	SLC52A2	degrading	Recon
23799	HMDB0000244	SLC52A1	degrading	Recon
23805	HMDB0000538	ABCG5	degrading	Recon
23806	HMDB0000538	ABCG8	degrading	Recon
23810	HMDB0000086	GPCPD1	degrading	Recon
23848	HMDB0000517	ARG2	degrading	Recon
23849	HMDB0000517	ARG1	degrading	Recon
23853	HMDB0000641	CAD	degrading	Recon
23856	HMDB0000538	CTPS1	degrading	Recon
23857	HMDB0000538	CTPS2	degrading	Recon
23858	HMDB0000641	CTPS1	degrading	Recon
23859	HMDB0000641	CTPS2	degrading	Recon
23867	HMDB0000134	FH	degrading	Recon
23873	HMDB0000538	GMPS	degrading	Recon
23874	HMDB0000641	GMPS	degrading	Recon
23899	HMDB0000902	IMPDH1	degrading	Recon
23900	HMDB0000902	IMPDH2	degrading	Recon
23913	HMDB0001127	PGLS	degrading	Recon
23924	HMDB0000168	ASPG	degrading	Recon
23925	HMDB0000288	NT5C3A	degrading	Recon
23930	HMDB0000095	NT5C	degrading	Recon
23931	HMDB0000095	NT5E	degrading	Recon
23932	HMDB0000095	NT5C2	degrading	Recon
23933	HMDB0000095	NT5C1A	degrading	Recon
23934	HMDB0000095	NT5C3A	degrading	Recon
23935	HMDB0000095	NT5C1B	degrading	Recon
23948	HMDB0000045	NT5C	degrading	Recon
23949	HMDB0000045	NT5C2	degrading	Recon
23950	HMDB0000045	NT5C1A	degrading	Recon
23951	HMDB0000045	NT5C3A	degrading	Recon
23952	HMDB0000045	NT5C1B	degrading	Recon
23959	HMDB0001397	NT5E	degrading	Recon
23960	HMDB0001397	NT5C2	degrading	Recon
23961	HMDB0001397	NT5C1A	degrading	Recon
23962	HMDB0001397	NT5C3A	degrading	Recon
23963	HMDB0001397	NT5C1B	degrading	Recon
23976	HMDB0000538	NADSYN1	degrading	Recon
23977	HMDB0000641	NADSYN1	degrading	Recon
24006	HMDB0000641	PPAT	degrading	Recon
24015	HMDB0000902	LDHAL6B	degrading	Recon
24016	HMDB0000902	LDHC	degrading	Recon
24017	HMDB0000902	UEVLD	degrading	Recon
24018	HMDB0000902	LDHB	degrading	Recon
24019	HMDB0000902	LDHA	degrading	Recon
24020	HMDB0000902	LDHAL6A	degrading	Recon
24021	HMDB0000902	LDHD	degrading	Recon
24082	HMDB0000538	PFAS	degrading	Recon
24083	HMDB0000641	PFAS	degrading	Recon
24095	HMDB0000939	AHCY	degrading	Recon
24096	HMDB0000939	AHCYL1	degrading	Recon
24099	HMDB0000538	ATP8B1	degrading	Recon
24100	HMDB0000538	ATP8B2	degrading	Recon
24112	HMDB0000538	SLC27A5	degrading	Recon
24113	HMDB0000538	SLC27A2	degrading	Recon
24114	HMDB0000538	SLC27A4	degrading	Recon
24115	HMDB0000538	SLC27A1	degrading	Recon
24116	HMDB0000538	SLC27A3	degrading	Recon
24117	HMDB0000538	SLC27A6	degrading	Recon
24167	HMDB0000538	ATP11A	degrading	Recon
24168	HMDB0000538	ATP11C	degrading	Recon
24196	HMDB0000538	ABCB6	degrading	Recon
24209	HMDB0000538	RALBP1	degrading	Recon
24259	HMDB0000827	ABCA1	degrading	Recon
24425	HMDB0000895	ACHE	degrading	Recon
24426	HMDB0000895	BCHE	degrading	Recon
24468	HMDB0000538	AGK	degrading	Recon
24538	HMDB0003337	GPX2	degrading	Recon
24539	HMDB0003337	GPX1	degrading	Recon
24540	HMDB0003337	GPX4	degrading	Recon
24541	HMDB0003337	GPX3	degrading	Recon
24542	HMDB0003337	GPX6	degrading	Recon
24543	HMDB0003337	GPX7	degrading	Recon
24544	HMDB0003337	PRDX6	degrading	Recon
24545	HMDB0003337	GPX5	degrading	Recon
24546	HMDB0003337	GPX8	degrading	Recon
24568	HMDB0000538	SLC6A8	degrading	Recon
24569	HMDB0000538	IDH3G	degrading	Recon
24570	HMDB0000538	PDZD4	degrading	Recon
24571	HMDB0000538	PNCK	degrading	Recon
24572	HMDB0000538	DUSP9	degrading	Recon
24573	HMDB0000538	SSR4	degrading	Recon
24574	HMDB0000538	SRPK3	degrading	Recon
24575	HMDB0000538	BCAP31	degrading	Recon
24576	HMDB0000538	PLXNB3	degrading	Recon
24577	HMDB0000538	L1CAM	degrading	Recon
24581	HMDB0000902	NUDT12	degrading	Recon
24596	HMDB0000696	IL4I1	degrading	Recon
24652	HMDB0000158	IL4I1	degrading	Recon
24977	HMDB0000641	GLS2	degrading	Recon
24978	HMDB0000086	ENPP6	degrading	Recon
25021	HMDB0000208	BBOX1	degrading	Recon
25049	HMDB0000044	MOXD1	degrading	Recon
25050	HMDB0000044	DBH	degrading	Recon
25080	HMDB0000806	CYP4A11	degrading	Recon
25081	HMDB0000220	CYP4A11	degrading	Recon
25095	HMDB0000684	KMO	degrading	Recon
25128	HMDB0000517	NOS3	degrading	Recon
25129	HMDB0000517	NOS2P2	degrading	Recon
25130	HMDB0000517	NOS1	degrading	Recon
25131	HMDB0000517	NOS2	degrading	Recon
25132	HMDB0000517	NOS2P1	degrading	Recon
25167	HMDB0000208	PLOD2	degrading	Recon
25168	HMDB0000208	PLOD1	degrading	Recon
25169	HMDB0000208	PLOD3	degrading	Recon
25173	HMDB0000159	PAH	degrading	Recon
25177	HMDB0000208	TMLHE	degrading	Recon
25183	HMDB0000929	TPH1	degrading	Recon
25184	HMDB0000929	TPH2	degrading	Recon
25187	HMDB0000929	IDO1	degrading	Recon
25188	HMDB0000929	TDO2	degrading	Recon
25189	HMDB0000929	IDO2	degrading	Recon
25192	HMDB0000158	TH	degrading	Recon
25215	HMDB0000673	CYP2D6	degrading	Recon
25342	HMDB0000538	HADHB	degrading	Recon
25343	HMDB0000538	ACAA2	degrading	Recon
25344	HMDB0000538	HADHA	degrading	Recon
25345	HMDB0000538	ACAA1	degrading	Recon
25346	HMDB0000538	ACOX1	degrading	Recon
25347	HMDB0000538	AMACR	degrading	Recon
25348	HMDB0000538	BAAT	degrading	Recon
25349	HMDB0000538	HSD17B4	degrading	Recon
25350	HMDB0000538	ECHS1	degrading	Recon
25351	HMDB0000538	HSD17B10	degrading	Recon
25352	HMDB0000538	HADH	degrading	Recon
25353	HMDB0000538	ACOX3	degrading	Recon
25354	HMDB0000538	ACOT2	degrading	Recon
25355	HMDB0000538	ACOT8	degrading	Recon
25356	HMDB0000538	ACOT4	degrading	Recon
25357	HMDB0000538	ACOT7	degrading	Recon
25358	HMDB0000538	ACOT1	degrading	Recon
25359	HMDB0000538	LOC344967	degrading	Recon
25360	HMDB0000538	AASDH	degrading	Recon
25361	HMDB0000538	ACSF2	degrading	Recon
25362	HMDB0000538	ACSF3	degrading	Recon
25363	HMDB0000902	HADHB	degrading	Recon
25364	HMDB0000902	ACAA2	degrading	Recon
25365	HMDB0000902	HADHA	degrading	Recon
25366	HMDB0000902	ACAA1	degrading	Recon
25367	HMDB0000902	ACOX1	degrading	Recon
25368	HMDB0000902	AMACR	degrading	Recon
25369	HMDB0000902	BAAT	degrading	Recon
25370	HMDB0000902	HSD17B4	degrading	Recon
25371	HMDB0000902	ECHS1	degrading	Recon
25372	HMDB0000902	SLC27A2	degrading	Recon
25373	HMDB0000902	SLC27A4	degrading	Recon
25374	HMDB0000902	SLC27A1	degrading	Recon
25375	HMDB0000902	SLC27A3	degrading	Recon
25376	HMDB0000902	HSD17B10	degrading	Recon
25377	HMDB0000902	HADH	degrading	Recon
25378	HMDB0000902	ACOX3	degrading	Recon
25379	HMDB0000902	ACOT2	degrading	Recon
25380	HMDB0000902	ACOT8	degrading	Recon
25381	HMDB0000902	ACOT4	degrading	Recon
25382	HMDB0000902	ACOT7	degrading	Recon
25383	HMDB0000902	ACOT1	degrading	Recon
25384	HMDB0000902	LOC344967	degrading	Recon
25385	HMDB0000902	AASDH	degrading	Recon
25386	HMDB0000902	ACSF2	degrading	Recon
25387	HMDB0000902	ACSF3	degrading	Recon
25655	HMDB0000673	ALOX15B	degrading	Recon
25656	HMDB0000673	ALOX15	degrading	Recon
25657	HMDB0000673	CYP2E1	degrading	Recon
25658	HMDB0000673	CYP4F8	degrading	Recon
25659	HMDB0000673	CYP2C19	degrading	Recon
25660	HMDB0000673	CYP1A1	degrading	Recon
25661	HMDB0000673	CYP1B1	degrading	Recon
25662	HMDB0000673	CYP1A2	degrading	Recon
25663	HMDB0000673	CYP19A1	degrading	Recon
25664	HMDB0000673	CYP3A4	degrading	Recon
25665	HMDB0000673	CYP2A13	degrading	Recon
25666	HMDB0000673	CYP2A6	degrading	Recon
25667	HMDB0000673	CYP2C18	degrading	Recon
25668	HMDB0000673	CYP2C8	degrading	Recon
25669	HMDB0000673	CYP2C9	degrading	Recon
25670	HMDB0000673	CYP2F1	degrading	Recon
25671	HMDB0000673	CYP3A43	degrading	Recon
25672	HMDB0000673	CYP3A5	degrading	Recon
25673	HMDB0000673	CYP3A7	degrading	Recon
25674	HMDB0000673	CYP4F12	degrading	Recon
25675	HMDB0000673	CYP4B1	degrading	Recon
25676	HMDB0000673	CYP2B6	degrading	Recon
25677	HMDB0000673	CYP2A7	degrading	Recon
25678	HMDB0000673	CYP2J2	degrading	Recon
25679	HMDB0000673	CYP4Z1	degrading	Recon
25680	HMDB0000673	CYP4X1	degrading	Recon
25681	HMDB0000673	CYP2S1	degrading	Recon
25682	HMDB0000673	CYP4F11	degrading	Recon
25683	HMDB0000673	CYP2U1	degrading	Recon
25691	HMDB0000208	P4HA1	degrading	Recon
25692	HMDB0000208	P4HA2	degrading	Recon
25693	HMDB0000208	P4HA3	degrading	Recon
25694	HMDB0000162	P4HA1	degrading	Recon
25695	HMDB0000162	P4HA2	degrading	Recon
25696	HMDB0000162	P4HA3	degrading	Recon
25709	HMDB0000158	TYR	degrading	Recon
25715	HMDB0000208	CERCAM	degrading	Recon
25751	HMDB0000159	EPX	degrading	Recon
25752	HMDB0000159	PRDX6	degrading	Recon
25753	HMDB0000159	LPO	degrading	Recon
25754	HMDB0000159	PXDN	degrading	Recon
25755	HMDB0000159	PXDNL	degrading	Recon
25776	HMDB0000208	HIF1AN	degrading	Recon
25777	HMDB0000208	ASPH	degrading	Recon
25804	HMDB0000289	TPO	degrading	Recon
25805	HMDB0000289	PRDX6	degrading	Recon
25835	HMDB0000538	GLUL	degrading	Recon
25836	HMDB0000538	LGSN	degrading	Recon
25837	HMDB0000148	GLUL	degrading	Recon
25838	HMDB0000148	LGSN	degrading	Recon
25843	HMDB0000902	ALDH4A1	degrading	Recon
25855	HMDB0000168	ASRGL1	degrading	Recon
25880	HMDB0000902	ACADM	degrading	Recon
25883	HMDB0000902	ACADS	degrading	Recon
25902	HMDB0000902	ALDH18A1	degrading	Recon
25903	HMDB0000902	ALDH6A1	degrading	Recon
25904	HMDB0000902	ALDH5A1	degrading	Recon
25913	HMDB0000902	GLUD2	degrading	Recon
25914	HMDB0000902	GLUD1	degrading	Recon
25915	HMDB0000148	GLUD2	degrading	Recon
25916	HMDB0000148	GLUD1	degrading	Recon
25920	HMDB0000641	GLS	degrading	Recon
25952	HMDB0000288	NT5M	degrading	Recon
25972	HMDB0000045	NT5M	degrading	Recon
25973	HMDB0000045	NT5E	degrading	Recon
25974	HMDB0000045	NT5C1B-RDH14	degrading	Recon
25984	HMDB0000902	AASS	degrading	Recon
26055	HMDB0000902	ACADVL	degrading	Recon
26120	HMDB0000538	ITPA	degrading	Recon
26167	HMDB0000902	ECI1	degrading	Recon
26168	HMDB0000902	ECI2	degrading	Recon
26169	HMDB0000902	DECR2	degrading	Recon
26170	HMDB0000902	DECR1	degrading	Recon
26175	HMDB0000538	ECI1	degrading	Recon
26176	HMDB0000538	ECI2	degrading	Recon
26177	HMDB0000538	DECR2	degrading	Recon
26178	HMDB0000538	DECR1	degrading	Recon
26252	HMDB0000208	GOT2	degrading	Recon
26259	HMDB0000123	ALAS2	degrading	Recon
26260	HMDB0000123	GCAT	degrading	Recon
26261	HMDB0000123	ALAS1	degrading	Recon
26266	HMDB0000517	AZIN2	degrading	Recon
26269	HMDB0000517	SLC25A2	degrading	Recon
26270	HMDB0000517	SLC25A15	degrading	Recon
26272	HMDB0000538	HLCS	degrading	Recon
26275	HMDB0000538	MMAA	degrading	Recon
26286	HMDB0000123	DLD	degrading	Recon
26287	HMDB0000123	AMT	degrading	Recon
26288	HMDB0000123	GLDC	degrading	Recon
26289	HMDB0000123	GCSH	degrading	Recon
26301	HMDB0003337	GSR	degrading	Recon
26310	HMDB0000182	SLC25A2	degrading	Recon
26311	HMDB0000182	SLC25A15	degrading	Recon
26316	HMDB0000538	NMNAT3	degrading	Recon
26322	HMDB0000208	AASS	degrading	Recon
26323	HMDB0000182	AASS	degrading	Recon
26339	HMDB0000208	OGDH	degrading	Recon
26347	HMDB0000538	ACSS1	degrading	Recon
26348	HMDB0000538	ACSS3	degrading	Recon
26349	HMDB0000538	ACSS2	degrading	Recon
26356	HMDB0000243	PDHA2	degrading	Recon
26357	HMDB0000243	PDHB	degrading	Recon
26358	HMDB0000243	PDHA1	degrading	Recon
26366	HMDB0000019	BCKDHB	degrading	Recon
26367	HMDB0000019	BCKDHA	degrading	Recon
26368	HMDB0000019	TMEM91	degrading	Recon
26379	HMDB0000062	CPT1A	degrading	Recon
26380	HMDB0000062	CPT2	degrading	Recon
26386	HMDB0000538	COASY	degrading	Recon
26410	HMDB0000902	HSD3B1	degrading	Recon
26411	HMDB0000902	HSD3B2	degrading	Recon
26473	HMDB0000156	ME2	degrading	Recon
26474	HMDB0000156	ME3	degrading	Recon
26486	HMDB0000131	AKR1A1	degrading	Recon
26487	HMDB0000131	AKR1B1	degrading	Recon
26606	HMDB0000208	GOT1	degrading	Recon
26616	HMDB0001185	AMD1	degrading	Recon
26629	HMDB0000161	SLC38A5	degrading	Recon
26630	HMDB0000161	SLC38A3	degrading	Recon
26646	HMDB0000168	SLC38A5	degrading	Recon
26647	HMDB0000168	SLC38A3	degrading	Recon
26650	HMDB0000148	SLC25A13	degrading	Recon
26651	HMDB0000148	SLC25A12	degrading	Recon
26652	HMDB0000191	SLC25A13	degrading	Recon
26653	HMDB0000191	SLC25A12	degrading	Recon
26689	HMDB0000641	SLC38A5	degrading	Recon
26690	HMDB0000641	SLC38A3	degrading	Recon
26693	HMDB0000148	GAD1	degrading	Recon
26694	HMDB0000148	GAD2	degrading	Recon
26700	HMDB0000148	SLC25A18	degrading	Recon
26701	HMDB0000148	SLC25A22	degrading	Recon
26706	HMDB0000177	DDC	degrading	Recon
26707	HMDB0000177	HDC	degrading	Recon
26708	HMDB0000177	SLC38A3	degrading	Recon
26722	HMDB0000190	SLC16A1	degrading	Recon
26723	HMDB0000929	DDC	degrading	Recon
26733	HMDB0000538	NMNAT2	degrading	Recon
26736	HMDB0001406	NAMPT	degrading	Recon
26741	HMDB0000214	SLC25A2	degrading	Recon
26742	HMDB0000214	SLC25A15	degrading	Recon
26743	HMDB0000904	SLC25A2	degrading	Recon
26744	HMDB0000904	SLC25A15	degrading	Recon
26748	HMDB0000159	DDC	degrading	Recon
26752	HMDB0000243	SLC16A1	degrading	Recon
26754	HMDB0000243	SLC16A7	degrading	Recon
26757	HMDB0000538	PAPSS1	degrading	Recon
26758	HMDB0000538	PAPSS2	degrading	Recon
26761	HMDB0000122	AKR1A1	degrading	Recon
26762	HMDB0000122	AKR7A2	degrading	Recon
26763	HMDB0000122	AKR1B1	degrading	Recon
26780	HMDB0000158	DDC	degrading	Recon
26787	HMDB0000263	PKLR	degrading	Recon
26788	HMDB0001201	PKLR	degrading	Recon
26789	HMDB0001546	PKLR	degrading	Recon
26790	HMDB0000295	PKLR	degrading	Recon
26822	HMDB0000177	SLC25A2	degrading	Recon
26824	HMDB0000208	SLC25A1	degrading	Recon
